feature,importance
march this is,5.2909066017292616e-17
fencing,5.2800645800044066e-17
smoother surface compared,5.2475385148298415e-17
june than in,5.204170427930421e-17
this implies that,5.204170427930421e-17
june than,5.204170427930421e-17
than in march,5.204170427930421e-17
in june than,5.204170427930421e-17
rug is,5.204170427930421e-17
than the blue,5.204170427930421e-17
this implies,5.204170427930421e-17
less ground in,5.204170427930421e-17
she covers,5.204170427930421e-17
closer,5.160802341031001e-17
watching movie,5.117434254131581e-17
weight,5.117434254131581e-17
but the,5.056447881929271e-17
that the track,5.0306980803327406e-17
correct,5.0306980803327406e-17
the correct,5.0306980803327406e-17
which is more,5.0306980803327406e-17
with,4.954803928258755e-17
sledders,4.9439619065339e-17
quieter,4.9439619065339e-17
kyle,4.9439619065339e-17
on the dirt,4.85722573273506e-17
paths,4.85722573273506e-17
is to,4.85722573273506e-17
sledders paths,4.85722573273506e-17
sleigh,4.7921736023859296e-17
hung or displayed,4.7704895589362195e-17
light weight,4.7704895589362195e-17
hung or,4.7704895589362195e-17
made of construction,4.7704895589362195e-17
displayed,4.7704895589362195e-17
to tear,4.7704895589362195e-17
man,4.7704895589362195e-17
likely to tear,4.7704895589362195e-17
or displayed,4.7704895589362195e-17
and light,4.7704895589362195e-17
and light weight,4.7704895589362195e-17
and therefore,4.7704895589362195e-17
flexible and light,4.7704895589362195e-17
hung,4.7704895589362195e-17
the bus,4.683753385137379e-17
on,4.683753385137379e-17
roll,4.683753385137379e-17
bus,4.683753385137379e-17
less heat,4.662069341687669e-17
less ground,4.597017211338539e-17
covers more,4.597017211338539e-17
to heat up,4.597017211338539e-17
to heat,4.597017211338539e-17
the poster,4.5536491244391186e-17
the blue rug,4.5536491244391186e-17
noticed that,4.5102810375396984e-17
light would appear,4.5102810375396984e-17
square,4.5102810375396984e-17
noticed,4.5102810375396984e-17
intensity of,4.5102810375396984e-17
decreases with,4.5102810375396984e-17
intensity of light,4.5102810375396984e-17
noticed that she,4.5102810375396984e-17
surface would,4.5102810375396984e-17
the intensity of,4.5102810375396984e-17
to the man,4.5102810375396984e-17
the intensity,4.5102810375396984e-17
athlete noticed,4.5102810375396984e-17
of light,4.5102810375396984e-17
june compared,4.5102810375396984e-17
in june compared,4.5102810375396984e-17
of light decreases,4.5102810375396984e-17
athlete noticed that,4.5102810375396984e-17
the surface,4.5102810375396984e-17
light decreases with,4.5102810375396984e-17
light decreases,4.5102810375396984e-17
street light would,4.5102810375396984e-17
light would,4.5102810375396984e-17
june compared to,4.5102810375396984e-17
that she had,4.5102810375396984e-17
kyle is,4.4885969940899884e-17
to drive,4.4885969940899884e-17
to drive the,4.4885969940899884e-17
drive the,4.4885969940899884e-17
drive the car,4.4885969940899884e-17
drive,4.4885969940899884e-17
in the,4.483175983227561e-17
shorter,4.466912950640278e-17
and does not,4.423544863740858e-17
and does,4.423544863740858e-17
is less rough,4.423544863740858e-17
activity therefore,4.423544863740858e-17
heats up more,4.423544863740858e-17
heats up,4.423544863740858e-17
tortilla heats,4.423544863740858e-17
tortilla heats up,4.423544863740858e-17
red rug is,4.423544863740858e-17
the tortilla heats,4.423544863740858e-17
flashlight,4.401860820291148e-17
it was,4.401860820291148e-17
firetruck would,4.380176776841438e-17
the firetruck would,4.380176776841438e-17
it onto the,4.347650711666873e-17
than she can,4.347650711666873e-17
slide it,4.347650711666873e-17
slide it onto,4.347650711666873e-17
it onto,4.347650711666873e-17
than she,4.347650711666873e-17
can slide it,4.347650711666873e-17
tortilla onto,4.347650711666873e-17
onto the grill,4.347650711666873e-17
mary can,4.347650711666873e-17
mary can slide,4.347650711666873e-17
she can slide,4.347650711666873e-17
that mary can,4.347650711666873e-17
must be,4.336808689942018e-17
driveway,4.336808689942018e-17
must,4.336808689942018e-17
in the same,4.336808689942018e-17
therefore she will,4.336808689942018e-17
opposite of what,4.336808689942018e-17
blue rug,4.336808689942018e-17
it is less,4.336808689942018e-17
implies that the,4.336808689942018e-17
is less strong,4.336808689942018e-17
blue,4.336808689942018e-17
than in,4.336808689942018e-17
of what,4.336808689942018e-17
paved driveway,4.336808689942018e-17
what,4.336808689942018e-17
distance in the,4.336808689942018e-17
of time therefore,4.2934406030425976e-17
the kitchen floor,4.2500725161431774e-17
kitchen floor,4.2500725161431774e-17
the kitchen,4.2500725161431774e-17
red,4.2500725161431774e-17
kitchen,4.2500725161431774e-17
distance the,4.228388472693467e-17
packed dirt road,4.206704429243757e-17
packed dirt,4.206704429243757e-17
the packed,4.206704429243757e-17
the packed dirt,4.206704429243757e-17
packed,4.206704429243757e-17
cover greater distance,4.163336342344337e-17
cover greater,4.163336342344337e-17
the other,4.163336342344337e-17
indicates that it,4.119968255444917e-17
than the chandelier,4.0766001685454967e-17
lessons in the,4.0766001685454967e-17
james has,4.0766001685454967e-17
lessons,4.0766001685454967e-17
lessons in,4.0766001685454967e-17
that the plate,4.0766001685454967e-17
morning,4.0766001685454967e-17
james has rigorous,4.0766001685454967e-17
the morning,4.0766001685454967e-17
be sweaty,4.0766001685454967e-17
rigorous fencing lessons,4.0766001685454967e-17
be sweaty while,4.0766001685454967e-17
has rigorous,4.0766001685454967e-17
fencing lessons in,4.0766001685454967e-17
rigorous,4.0766001685454967e-17
sweaty,4.0766001685454967e-17
rigorous fencing,4.0766001685454967e-17
has rigorous fencing,4.0766001685454967e-17
sweaty while,4.0766001685454967e-17
that james has,4.0766001685454967e-17
snow is less,4.0766001685454967e-17
in the morning,4.0766001685454967e-17
fencing lessons,4.0766001685454967e-17
the track,3.9898639947466563e-17
the track athlete,3.9898639947466563e-17
track athlete,3.9898639947466563e-17
melissa,3.946495907847236e-17
from the source,3.935653886122381e-17
dirt road,3.903127820947816e-17
more ground in,3.903127820947816e-17
more ground,3.903127820947816e-17
greater distance,3.903127820947816e-17
shorter distance,3.903127820947816e-17
running,3.903127820947816e-17
covers more ground,3.903127820947816e-17
assumption,3.859759734048396e-17
lake has,3.8163916471489756e-17
have less,3.8163916471489756e-17
of construction,3.8163916471489756e-17
the blue,3.8163916471489756e-17
of construction paper,3.8163916471489756e-17
this means,3.8163916471489756e-17
states that james,3.8163916471489756e-17
training,3.8163916471489756e-17
joe,3.7947076036992655e-17
resistance and,3.7730235602495554e-17
the other sledders,3.7513395167998453e-17
other sledders paths,3.7513395167998453e-17
other sledders,3.7513395167998453e-17
slow,3.7513395167998453e-17
the wood floor,3.729655473350135e-17
the snow is,3.729655473350135e-17
choice,3.729655473350135e-17
same amount,3.729655473350135e-17
same amount of,3.729655473350135e-17
now,3.729655473350135e-17
the same amount,3.729655473350135e-17
consistent,3.729655473350135e-17
heat up more,3.686287386450715e-17
the paved driveway,3.686287386450715e-17
she will,3.642919299551295e-17
table faster,3.642919299551295e-17
more resistant to,3.642919299551295e-17
more resistant,3.642919299551295e-17
is more resistant,3.642919299551295e-17
is generated,3.642919299551295e-17
him to,3.642919299551295e-17
table faster than,3.642919299551295e-17
butter to slide,3.642919299551295e-17
faster than she,3.642919299551295e-17
snow is,3.642919299551295e-17
heat is,3.642919299551295e-17
heat is generated,3.642919299551295e-17
roll the,3.599551212651875e-17
therefore the firetruck,3.599551212651875e-17
roll the tube,3.599551212651875e-17
that the chandelier,3.599551212651875e-17
rough surface,3.5561831257524545e-17
more heat is,3.5561831257524545e-17
snow compared to,3.5561831257524545e-17
to ice,3.5561831257524545e-17
over snow compared,3.5561831257524545e-17
of time,3.5561831257524545e-17
snow compared,3.5561831257524545e-17
compared to ice,3.5561831257524545e-17
to the,3.5128150388530344e-17
faster than,3.495196753550145e-17
farther away,3.469446951953614e-17
had gained,3.469446951953614e-17
she had gained,3.469446951953614e-17
difficult,3.469446951953614e-17
allowing,3.469446951953614e-17
compared,3.469446951953614e-17
that sleigh,3.469446951953614e-17
she had,3.469446951953614e-17
this is the,3.469446951953614e-17
will cover,3.469446951953614e-17
had gained some,3.469446951953614e-17
states that sleigh,3.469446951953614e-17
more difficult,3.469446951953614e-17
that sleigh creates,3.469446951953614e-17
time therefore,3.469446951953614e-17
less friction,3.469446951953614e-17
the smoother,3.469446951953614e-17
would slow,3.426078865054194e-17
assumption that,3.426078865054194e-17
on smoother,3.415236843329339e-17
while watching,3.382710778154774e-17
while watching movie,3.382710778154774e-17
on the assumption,3.382710778154774e-17
he is,3.382710778154774e-17
the assumption that,3.382710778154774e-17
assumption that the,3.382710778154774e-17
amount of time,3.382710778154774e-17
the assumption,3.382710778154774e-17
sweaty while watching,3.382710778154774e-17
the flashlight,3.382710778154774e-17
down,3.361026734705064e-17
suggesting that he,3.350184712980209e-17
therefore the blue,3.3393426912553537e-17
the rationale,3.3393426912553537e-17
exertion,3.2959746043559335e-17
that the physical,3.2959746043559335e-17
compared to march,3.2959746043559335e-17
untouched snow,3.2959746043559335e-17
physical exertion,3.2959746043559335e-17
to march,3.2959746043559335e-17
toast,3.2959746043559335e-17
the untouched snow,3.2959746043559335e-17
the untouched,3.2959746043559335e-17
is more friction,3.2959746043559335e-17
untouched,3.2959746043559335e-17
resistant to tearing,3.2959746043559335e-17
less friction compared,3.2959746043559335e-17
the physical exertion,3.2959746043559335e-17
paved,3.2959746043559335e-17
the grill this,3.252606517456513e-17
can slide tortilla,3.252606517456513e-17
slide tortilla,3.252606517456513e-17
slide tortilla onto,3.252606517456513e-17
grill this,3.252606517456513e-17
is based on,3.252606517456513e-17
onto it,3.252606517456513e-17
is based,3.252606517456513e-17
tortilla to heat,3.209238430557093e-17
the tortilla to,3.209238430557093e-17
correct choice,3.209238430557093e-17
likely to cause,3.209238430557093e-17
water offers,3.209238430557093e-17
hotter surface,3.209238430557093e-17
tortilla to,3.209238430557093e-17
calm water offers,3.209238430557093e-17
light is,3.209238430557093e-17
water offers less,3.209238430557093e-17
the correct choice,3.209238430557093e-17
calm,3.165870343657673e-17
calm water,3.165870343657673e-17
than the ice,3.144186300207963e-17
to ice suggesting,3.144186300207963e-17
rough than the,3.144186300207963e-17
rough than,3.144186300207963e-17
therefore more heat,3.144186300207963e-17
when sliding,3.122502256758253e-17
it follows,3.122502256758253e-17
follows,3.122502256758253e-17
to roll,3.122502256758253e-17
misconception,3.122502256758253e-17
follows that,3.122502256758253e-17
like paved,3.122502256758253e-17
than the,3.122502256758253e-17
between,3.122502256758253e-17
to the concrete,3.122502256758253e-17
on the wood,3.122502256758253e-17
it follows that,3.122502256758253e-17
surface like paved,3.122502256758253e-17
are traveling at,3.1008182133085427e-17
state,3.0791341698588326e-17
state that the,3.0791341698588326e-17
not actually state,3.0791341698588326e-17
to the dirt,3.0791341698588326e-17
does not actually,3.0791341698588326e-17
state that,3.0791341698588326e-17
therefore the red,3.0791341698588326e-17
not actually,3.0791341698588326e-17
therefore the car,3.0791341698588326e-17
actually state,3.0791341698588326e-17
actually state that,3.0791341698588326e-17
construction,3.0605841483139634e-17
would probably,3.0357660829594124e-17
when he,3.0357660829594124e-17
would probably find,3.0357660829594124e-17
is slid onto,3.0357660829594124e-17
onto the table,3.0357660829594124e-17
more than when,3.0357660829594124e-17
find,3.0357660829594124e-17
heats,3.0357660829594124e-17
than when he,3.0357660829594124e-17
slid onto,3.0357660829594124e-17
probably,3.0357660829594124e-17
probably find,3.0357660829594124e-17
sliding,3.0140820395097023e-17
inverse,2.992397996059992e-17
farther away this,2.992397996059992e-17
the inverse,2.992397996059992e-17
to the inverse,2.992397996059992e-17
away this,2.992397996059992e-17
away this is,2.992397996059992e-17
that the throwing,2.951740414591786e-17
is now,2.949029909160572e-17
away from it,2.949029909160572e-17
than the plate,2.949029909160572e-17
have less friction,2.949029909160572e-17
before gary moved,2.949029909160572e-17
before gary,2.949029909160572e-17
firetruck is now,2.949029909160572e-17
moved away from,2.949029909160572e-17
the sleigh,2.949029909160572e-17
than it,2.949029909160572e-17
smoother surface of,2.949029909160572e-17
gary moved away,2.949029909160572e-17
gary moved,2.949029909160572e-17
was before,2.949029909160572e-17
activity,2.949029909160572e-17
was before gary,2.949029909160572e-17
from it,2.949029909160572e-17
it was before,2.949029909160572e-17
than it was,2.949029909160572e-17
moved away,2.949029909160572e-17
gained some,2.905661822261152e-17
gained,2.905661822261152e-17
some speed,2.905661822261152e-17
gained some speed,2.905661822261152e-17
move more smoothly,2.905661822261152e-17
which could,2.905661822261152e-17
nature,2.894819800536297e-17
traveled the,2.883977778811442e-17
traveled the greater,2.883977778811442e-17
surface there is,2.862293735361732e-17
surface there,2.862293735361732e-17
tube to,2.862293735361732e-17
had,2.862293735361732e-17
went,2.862293735361732e-17
would generate,2.862293735361732e-17
the tube to,2.862293735361732e-17
lake,2.862293735361732e-17
surface would generate,2.862293735361732e-17
that she,2.8297676701871666e-17
creates less heat,2.8189256484623115e-17
sleigh creates less,2.8189256484623115e-17
sleigh creates,2.8189256484623115e-17
road is,2.8189256484623115e-17
moving over snow,2.8189256484623115e-17
creates less,2.8189256484623115e-17
over snow,2.7863995832877464e-17
mentions that the,2.7755575615628914e-17
resistance than the,2.7755575615628914e-17
allowing the car,2.7755575615628914e-17
mentions that,2.7755575615628914e-17
there is,2.7755575615628914e-17
an object,2.7755575615628914e-17
away,2.7755575615628914e-17
resistance than,2.7755575615628914e-17
other,2.7755575615628914e-17
resistant to,2.7755575615628914e-17
mentions,2.7755575615628914e-17
increased,2.7755575615628914e-17
floor would,2.7321894746634712e-17
the physical,2.7321894746634712e-17
to be sweaty,2.710505431213761e-17
intense and therefore,2.688821387764051e-17
red rug,2.688821387764051e-17
that causes,2.688821387764051e-17
is slid,2.688821387764051e-17
distance in,2.688821387764051e-17
floor the,2.688821387764051e-17
the slushy lake,2.688821387764051e-17
the slushy,2.688821387764051e-17
the red rug,2.688821387764051e-17
could be,2.6454533008646308e-17
as much,2.6454533008646308e-17
the dresser surface,2.6237692574149207e-17
friction and therefore,2.6237692574149207e-17
dresser surface,2.6237692574149207e-17
starts to,2.6129272356900657e-17
when kyle,2.6129272356900657e-17
heat up when,2.6129272356900657e-17
up when,2.6129272356900657e-17
starts to heat,2.6129272356900657e-17
car starts,2.6129272356900657e-17
car starts to,2.6129272356900657e-17
up when kyle,2.6129272356900657e-17
the car starts,2.6129272356900657e-17
starts,2.6129272356900657e-17
the smoother surface,2.6020852139652106e-17
she covers more,2.6020852139652106e-17
she covers less,2.6020852139652106e-17
march therefore,2.6020852139652106e-17
drives longer,2.6020852139652106e-17
lake has smoother,2.6020852139652106e-17
it compared,2.6020852139652106e-17
faster,2.6020852139652106e-17
therefore she covers,2.6020852139652106e-17
march therefore she,2.6020852139652106e-17
would have,2.6020852139652106e-17
she can,2.6020852139652106e-17
less resistance compared,2.6020852139652106e-17
gordon,2.6020852139652106e-17
the car will,2.6020852139652106e-17
covers less ground,2.6020852139652106e-17
in march therefore,2.6020852139652106e-17
covers less,2.6020852139652106e-17
resistant,2.6020852139652106e-17
the athlete,2.6020852139652106e-17
offers less resistance,2.6020852139652106e-17
car will,2.6020852139652106e-17
break,2.5804011705155006e-17
less resistance than,2.5804011705155006e-17
the calm water,2.5804011705155006e-17
the calm,2.5804011705155006e-17
that the table,2.565493390643825e-17
surface the,2.5587171270657905e-17
rationale for the,2.5587171270657905e-17
abe,2.5370330836160804e-17
bumpier,2.5370330836160804e-17
that the packed,2.5370330836160804e-17
the gravel,2.5370330836160804e-17
bumpier and,2.5370330836160804e-17
bike,2.5370330836160804e-17
pedal,2.5370330836160804e-17
to pedal,2.5370330836160804e-17
gravel,2.5370330836160804e-17
gravel road,2.5370330836160804e-17
the gravel road,2.5370330836160804e-17
tower,2.5153490401663703e-17
some,2.5045070184415152e-17
bacon,2.47198095326695e-17
slow down,2.47198095326695e-17
rationale,2.45029690981724e-17
flexible and,2.42861286636753e-17
and the,2.42861286636753e-17
less resistance and,2.42861286636753e-17
the carpeted floor,2.42861286636753e-17
smoother surface like,2.42861286636753e-17
the carpeted,2.42861286636753e-17
when an object,2.42861286636753e-17
observer,2.42861286636753e-17
when an,2.42861286636753e-17
means,2.42861286636753e-17
carpeted floor,2.42861286636753e-17
carpeted,2.42861286636753e-17
reality,2.42861286636753e-17
street light is,2.42861286636753e-17
the car is,2.42861286636753e-17
car is,2.42861286636753e-17
than the untouched,2.42861286636753e-17
can reach,2.42861286636753e-17
can reach higher,2.42861286636753e-17
friction however,2.417770844642675e-17
tortilla slides,2.3960868011929648e-17
that the tortilla,2.3960868011929648e-17
the tortilla slides,2.3960868011929648e-17
tear when subjected,2.3852447794681098e-17
tearing if the,2.3852447794681098e-17
tear on,2.3852447794681098e-17
tearing if,2.3852447794681098e-17
tearing due to,2.3852447794681098e-17
tearing due,2.3852447794681098e-17
tear on the,2.3852447794681098e-17
because poster,2.3852447794681098e-17
to the weight,2.3852447794681098e-17
being hung or,2.3852447794681098e-17
that the snow,2.3852447794681098e-17
stress of,2.3852447794681098e-17
to its flexible,2.3852447794681098e-17
stress of being,2.3852447794681098e-17
cardboard is more,2.3852447794681098e-17
closer to,2.3852447794681098e-17
be hung,2.3852447794681098e-17
be hung or,2.3852447794681098e-17
to tear when,2.3852447794681098e-17
to tearing due,2.3852447794681098e-17
to tearing if,2.3852447794681098e-17
on it,2.3852447794681098e-17
spot so more,2.3852447794681098e-17
because poster made,2.3852447794681098e-17
spot so,2.3852447794681098e-17
spot,2.3852447794681098e-17
being hung,2.3852447794681098e-17
to tear on,2.3852447794681098e-17
tear when,2.3852447794681098e-17
so more flexible,2.3852447794681098e-17
so more,2.3852447794681098e-17
while poster,2.3852447794681098e-17
while poster made,2.3852447794681098e-17
displayed it,2.3852447794681098e-17
displayed it is,2.3852447794681098e-17
construction paper would,2.3852447794681098e-17
displayed while,2.3852447794681098e-17
construction paper which,2.3852447794681098e-17
displayed while poster,2.3852447794681098e-17
weight and,2.3852447794681098e-17
weight and stress,2.3852447794681098e-17
weight nature,2.3852447794681098e-17
weight nature therefore,2.3852447794681098e-17
weight poster,2.3852447794681098e-17
weight poster made,2.3852447794681098e-17
the poster is,2.3852447794681098e-17
the spot so,2.3852447794681098e-17
to be hung,2.3852447794681098e-17
the weight and,2.3852447794681098e-17
and stress,2.3852447794681098e-17
and stress of,2.3852447794681098e-17
the spot,2.3852447794681098e-17
construction paper is,2.3635607360183997e-17
in this,2.3635607360183997e-17
ben should make,2.3635607360183997e-17
was holding the,2.3418766925686896e-17
to the grill,2.3418766925686896e-17
the flashlight and,2.3418766925686896e-17
jay down the,2.3418766925686896e-17
down the hallway,2.3418766925686896e-17
is the surface,2.3418766925686896e-17
gigantic,2.3418766925686896e-17
hallway quickly,2.3418766925686896e-17
jay down,2.3418766925686896e-17
light is closer,2.3418766925686896e-17
watching movie which,2.3418766925686896e-17
mountain must,2.3418766925686896e-17
experiences more resistance,2.3418766925686896e-17
movie which,2.3418766925686896e-17
the hallway quickly,2.3418766925686896e-17
much,2.3418766925686896e-17
therefore the street,2.3418766925686896e-17
if the mountain,2.3418766925686896e-17
holding the flashlight,2.3418766925686896e-17
that the street,2.3418766925686896e-17
in the distance,2.3418766925686896e-17
experiences more,2.3418766925686896e-17
movie which is,2.3418766925686896e-17
holding the,2.3418766925686896e-17
mountain must be,2.3418766925686896e-17
from the,2.3201926491189795e-17
the observer therefore,2.2985086056692694e-17
observer therefore the,2.2985086056692694e-17
that he,2.2985086056692694e-17
paths are,2.2985086056692694e-17
sledders paths are,2.2985086056692694e-17
observer therefore,2.2985086056692694e-17
to cause more,2.2985086056692694e-17
same speed the,2.2768245622195593e-17
on the table,2.2768245622195593e-17
distance will,2.2768245622195593e-17
should make,2.2768245622195593e-17
the one that,2.2768245622195593e-17
one that,2.2768245622195593e-17
speed the,2.2768245622195593e-17
shorter distance will,2.2768245622195593e-17
with distance the,2.2551405187698492e-17
street light indicating,2.2551405187698492e-17
with distance,2.2551405187698492e-17
with the square,2.2551405187698492e-17
flashlight which is,2.2551405187698492e-17
flashlight which,2.2551405187698492e-17
appear brighter to,2.2551405187698492e-17
decreases with the,2.2551405187698492e-17
the man since,2.2551405187698492e-17
decreases with distance,2.2551405187698492e-17
certain,2.2551405187698492e-17
the man compared,2.2551405187698492e-17
which states that,2.2551405187698492e-17
which states,2.2551405187698492e-17
the flashlight which,2.2551405187698492e-17
to when,2.2551405187698492e-17
which is farther,2.2551405187698492e-17
this increased friction,2.2551405187698492e-17
distance the street,2.2551405187698492e-17
certain way,2.2551405187698492e-17
certain way compared,2.2551405187698492e-17
inverse square,2.2551405187698492e-17
inverse square law,2.2551405187698492e-17
the inverse square,2.2551405187698492e-17
to the flashlight,2.2551405187698492e-17
would appear brighter,2.2551405187698492e-17
that the intensity,2.2551405187698492e-17
source therefore,2.2551405187698492e-17
source therefore the,2.2551405187698492e-17
the source therefore,2.2551405187698492e-17
seemed certain way,2.2551405187698492e-17
way compared to,2.2551405187698492e-17
way compared,2.2551405187698492e-17
law which states,2.2551405187698492e-17
law which,2.2551405187698492e-17
square law,2.2551405187698492e-17
the square of,2.2551405187698492e-17
square law which,2.2551405187698492e-17
the square,2.2551405187698492e-17
square of,2.2551405187698492e-17
compared to when,2.2551405187698492e-17
seemed certain,2.2551405187698492e-17
since the intensity,2.2551405187698492e-17
square of the,2.2551405187698492e-17
brighter to,2.2551405187698492e-17
brighter to the,2.2551405187698492e-17
common,2.2551405187698492e-17
be that the,2.2442984970449942e-17
car faster on,2.2442984970449942e-17
car faster,2.2442984970449942e-17
car slower,2.2442984970449942e-17
when kyle is,2.2442984970449942e-17
car slower on,2.2442984970449942e-17
be that,2.2442984970449942e-17
also mentions,2.2442984970449942e-17
also mentions that,2.2442984970449942e-17
slower on the,2.2442984970449942e-17
surface the solution,2.2442984970449942e-17
dirt indicating,2.2442984970449942e-17
that kyle,2.2442984970449942e-17
road surface the,2.2442984970449942e-17
dirt to,2.2442984970449942e-17
the solution,2.2442984970449942e-17
the car faster,2.2442984970449942e-17
to friction,2.2442984970449942e-17
to friction however,2.2442984970449942e-17
friction however the,2.2442984970449942e-17
dirt may have,2.2442984970449942e-17
dirt which,2.2442984970449942e-17
dirt which could,2.2442984970449942e-17
dirt may,2.2442984970449942e-17
dirt indicating that,2.2442984970449942e-17
be to,2.2442984970449942e-17
kyle is able,2.2442984970449942e-17
be to drive,2.2442984970449942e-17
slower on,2.2442984970449942e-17
the solution would,2.2442984970449942e-17
would be that,2.2442984970449942e-17
the road surface,2.2442984970449942e-17
the car slower,2.2442984970449942e-17
the dirt indicating,2.2442984970449942e-17
the dirt may,2.2442984970449942e-17
the dirt to,2.2442984970449942e-17
the dirt which,2.2442984970449942e-17
that the dirt,2.2442984970449942e-17
which could be,2.2442984970449942e-17
could be indicative,2.2442984970449942e-17
due to friction,2.2442984970449942e-17
able to drive,2.2442984970449942e-17
than the road,2.2442984970449942e-17
the road allowing,2.2442984970449942e-17
that kyle is,2.2442984970449942e-17
solution would,2.2442984970449942e-17
solution,2.2442984970449942e-17
be indicative of,2.2442984970449942e-17
would be to,2.2442984970449942e-17
solution would be,2.2442984970449942e-17
with the road,2.2442984970449942e-17
states that kyle,2.2442984970449942e-17
be indicative,2.2442984970449942e-17
goes,2.236166980751353e-17
the frozen lake,2.233456475320139e-17
the frozen,2.233456475320139e-17
the answer the,2.211772431870429e-17
tortilla onto table,2.211772431870429e-17
this means the,2.211772431870429e-17
that the grill,2.211772431870429e-17
the grill the,2.211772431870429e-17
slides onto,2.211772431870429e-17
the statement this,2.211772431870429e-17
should make the,2.211772431870429e-17
grill is,2.211772431870429e-17
grill is likely,2.211772431870429e-17
grill the,2.211772431870429e-17
grill the statement,2.211772431870429e-17
tortilla slides onto,2.211772431870429e-17
grill this implies,2.211772431870429e-17
generated as the,2.211772431870429e-17
that the statement,2.211772431870429e-17
generated as,2.211772431870429e-17
slides onto it,2.211772431870429e-17
frozen lake has,2.211772431870429e-17
star can,2.211772431870429e-17
road surface,2.211772431870429e-17
physically,2.211772431870429e-17
on construction,2.211772431870429e-17
as the tortilla,2.211772431870429e-17
on construction paper,2.211772431870429e-17
appear brighter,2.211772431870429e-17
correct choice however,2.211772431870429e-17
throwing star can,2.211772431870429e-17
answer the correct,2.211772431870429e-17
statement this,2.211772431870429e-17
statement this means,2.211772431870429e-17
the grill is,2.211772431870429e-17
choice however it,2.211772431870429e-17
lake this,2.211772431870429e-17
the poster on,2.211772431870429e-17
choice however,2.211772431870429e-17
poster on,2.211772431870429e-17
poster on construction,2.211772431870429e-17
make the poster,2.211772431870429e-17
