feature,importance
at,2.1206994493816467e-16
in,2.1076890233118206e-16
leading to,2.1055206189668496e-16
leading,2.1055206189668496e-16
the options,2.089257586379567e-16
access,2.061068329894944e-16
answer is because,1.981921571303502e-16
human,1.9705374484924043e-16
result in,1.964574336543734e-16
is possible,1.951563910473908e-16
the most,1.942890293094024e-16
about,1.942890293094024e-16
only,1.9103642279194588e-16
the only,1.9103642279194588e-16
is the only,1.9060274192295168e-16
amounts,1.8961340744055866e-16
amounts of,1.8961340744055866e-16
so the,1.8865117801247777e-16
direct,1.8821749714348357e-16
body,1.848530822769895e-16
address,1.8236280541206185e-16
grocery store,1.8127860323957634e-16
grocery,1.8127860323957634e-16
get,1.8100416456466595e-16
issue,1.8030282128433939e-16
instead the,1.7911019889460533e-16
is because,1.777820512333106e-16
and analyze,1.7643984811904735e-16
analyze,1.7643984811904735e-16
question asks about,1.7629127324614302e-16
allowing,1.7626247412593637e-16
the internet connection,1.7574917215990027e-16
direct result,1.7574917215990027e-16
internet connection,1.7574917215990027e-16
asks about,1.7564075194265172e-16
this is common,1.7433970933566911e-16
possible,1.7433970933566911e-16
thing,1.730386667286865e-16
that can satisfy,1.7198156961051314e-16
can satisfy someone,1.7198156961051314e-16
can satisfy,1.7198156961051314e-16
of the internet,1.7157499379583108e-16
his,1.707347371121548e-16
fresh,1.691355389077387e-16
the fresh,1.691355389077387e-16
access and,1.6886448836461732e-16
does not specify,1.6864764793012021e-16
specify,1.6864764793012021e-16
not specify,1.6864764793012021e-16
itself,1.685663327671838e-16
vegetables,1.684850176042474e-16
herbs,1.684850176042474e-16
and vegetables,1.684850176042474e-16
the fresh herbs,1.684850176042474e-16
fresh herbs,1.684850176042474e-16
could,1.6783449630075609e-16
direct result of,1.6653345369377348e-16
learning,1.6566609195578508e-16
outcome,1.6479873021779667e-16
flowers,1.6241348543832856e-16
fresh herbs flowers,1.6241348543832856e-16
herbs flowers and,1.6241348543832856e-16
herbs flowers,1.6241348543832856e-16
flowers and,1.6241348543832856e-16
flowers and vegetables,1.6241348543832856e-16
connection,1.6219664500383146e-16
up,1.6219664500383146e-16
food that,1.597029800071148e-16
question answer,1.5937771935536915e-16
end user,1.584425949816004e-16
user,1.584425949816004e-16
falling,1.581850969656351e-16
is direct,1.578655273165038e-16
is direct result,1.578655273165038e-16
as it is,1.5655879370690684e-16
is the question,1.562335330551612e-16
someone sick,1.5612511283791264e-16
is not,1.5612511283791264e-16
sick,1.5612511283791264e-16
so the answer,1.5590827240341554e-16
person falling,1.5439038936193583e-16
shorter,1.5439038936193583e-16
person falling on,1.5439038936193583e-16
shorter person falling,1.5439038936193583e-16
shorter person,1.5439038936193583e-16
on bar stool,1.5439038936193583e-16
falling on,1.5439038936193583e-16
on bar,1.5439038936193583e-16
falling on bar,1.5439038936193583e-16
house is,1.5352302762394743e-16
but rather,1.5308934675495323e-16
shrivel,1.522761951255891e-16
shrivel up,1.522761951255891e-16
bar stool,1.5222198501696482e-16
end,1.5059568175823657e-16
going,1.5027042110649091e-16
this is direct,1.4858138447010664e-16
and analyze vast,1.4858138447010664e-16
vast amounts of,1.4858138447010664e-16
amounts of information,1.4858138447010664e-16
vast amounts,1.4858138447010664e-16
of information this,1.4858138447010664e-16
vast,1.4858138447010664e-16
of information,1.4858138447010664e-16
access and analyze,1.4858138447010664e-16
analyze vast,1.4858138447010664e-16
analyze vast amounts,1.4858138447010664e-16
allowing users to,1.4858138447010664e-16
allowing users,1.4858138447010664e-16
internet connection allowing,1.4858138447010664e-16
to access and,1.4858138447010664e-16
to access,1.4858138447010664e-16
users,1.4858138447010664e-16
users to,1.4858138447010664e-16
connection allowing,1.4858138447010664e-16
users to access,1.4858138447010664e-16
guaranteed,1.48318857196017e-16
guaranteed to,1.48318857196017e-16
not guaranteed,1.48318857196017e-16
not guaranteed to,1.48318857196017e-16
human body,1.481020167615199e-16
action that,1.4777675610977425e-16
stool,1.476683358925257e-16
is common,1.474514954580286e-16
were,1.4625548493650553e-16
not specific thing,1.4551348407471076e-16
thing that can,1.4551348407471076e-16
specific thing that,1.4551348407471076e-16
specific thing,1.4551348407471076e-16
thing that,1.4551348407471076e-16
do,1.446325698095663e-16
answer triplet,1.437652080715779e-16
and answer triplet,1.437652080715779e-16
triplet are,1.437652080715779e-16
answer triplet are,1.437652080715779e-16
sink,1.4354836763708079e-16
kitchen sink,1.4354836763708079e-16
of food that,1.4354836763708079e-16
of thrift store,1.4354836763708079e-16
of thrift,1.4354836763708079e-16
type of location,1.4333152720258369e-16
of location,1.4333152720258369e-16
growth,1.4289784633358948e-16
children,1.4137996329210978e-16
watering,1.4105470264036413e-16
can be,1.4051260155412137e-16
is that,1.4051260155412137e-16
specify particular,1.400247105765029e-16
not specify particular,1.400247105765029e-16
particular,1.3986208025063007e-16
information this,1.3916751323388155e-16
short,1.3856103764364747e-16
is not ideal,1.3812735677465326e-16
office as it,1.3812735677465326e-16
not ideal,1.3812735677465326e-16
ideal for,1.3812735677465326e-16
for the post,1.3812735677465326e-16
post office as,1.3812735677465326e-16
office as,1.3812735677465326e-16
the most likely,1.3791051634015616e-16
and are,1.3747683547116196e-16
or the question,1.3698894449354349e-16
not location for,1.3674499900473425e-16
information this is,1.362028979184915e-16
particular type of,1.3617579286417936e-16
particular type,1.3617579286417936e-16
are being,1.3465790982269965e-16
most likely,1.3444106938820255e-16
makes someone sick,1.334652874329656e-16
makes someone,1.334652874329656e-16
makes,1.334652874329656e-16
are not specific,1.3314002678121994e-16
that can,1.3270634591222574e-16
bar,1.3227266504323154e-16
beer,1.3162214373974024e-16
him unwind,1.3114685237721217e-16
him unwind and,1.3114685237721217e-16
in helping,1.3114685237721217e-16
helping him unwind,1.3114685237721217e-16
were successful,1.3114685237721217e-16
helping him,1.3114685237721217e-16
mind,1.3114685237721217e-16
in helping him,1.3114685237721217e-16
helping,1.3114685237721217e-16
were successful in,1.3114685237721217e-16
unwind and unwind,1.3114685237721217e-16
unwind and,1.3114685237721217e-16
and unwind,1.3114685237721217e-16
successful in,1.3114685237721217e-16
successful in helping,1.3114685237721217e-16
answer would,1.3010426069826053e-16
connection allowing users,1.3000743424447752e-16
guaranteed to happen,1.2967057982926633e-16
happen,1.2923689896027213e-16
to happen,1.2923689896027213e-16
and are not,1.2880321809127793e-16
original,1.2782743613604097e-16
kind of food,1.277732260274167e-16
food that makes,1.277732260274167e-16
the kitchen,1.277732260274167e-16
that makes someone,1.277732260274167e-16
that makes,1.277732260274167e-16
the kind,1.277732260274167e-16
the kind of,1.277732260274167e-16
the kitchen sink,1.277732260274167e-16
when you,1.2739036713525775e-16
office is,1.2666191880061906e-16
for this,1.2652639352905837e-16
rationale for this,1.2652639352905837e-16
additionally,1.2598429244281562e-16
none,1.2554383531024338e-16
none of,1.2554383531024338e-16
store shopping,1.2533377113932431e-16
thrift store shopping,1.2533377113932431e-16
of food,1.2479167005308156e-16
post office is,1.24683249835833e-16
answer would be,1.235990476633475e-16
like,1.2343641733747468e-16
ambiguous and,1.2321957690297758e-16
the original,1.2321957690297758e-16
the original question,1.2321957690297758e-16
ambiguous and the,1.2321957690297758e-16
the question being,1.2321957690297758e-16
being ambiguous,1.2321957690297758e-16
being ambiguous and,1.2321957690297758e-16
answer pair,1.2321957690297758e-16
original question answer,1.2321957690297758e-16
question answer pair,1.2321957690297758e-16
question being,1.2321957690297758e-16
triplet are result,1.2321957690297758e-16
to the original,1.2321957690297758e-16
instead the question,1.2321957690297758e-16
question being ambiguous,1.2321957690297758e-16
pair,1.2321957690297758e-16
original question,1.2321957690297758e-16
to result,1.231653667943533e-16
to result in,1.231653667943533e-16
likely to result,1.231653667943533e-16
part of the,1.2311115668572903e-16
animal,1.227316859253591e-16
the human,1.2224379494774062e-16
the human body,1.2224379494774062e-16
result in growth,1.218643241873707e-16
in growth,1.218643241873707e-16
asks about situation,1.2181011407874642e-16
vegetables would shrivel,1.2181011407874642e-16
would shrivel up,1.2181011407874642e-16
vegetables would,1.2181011407874642e-16
up but none,1.2181011407874642e-16
up but,1.2181011407874642e-16
the options directly,1.2181011407874642e-16
would shrivel,1.2181011407874642e-16
but none,1.2181011407874642e-16
of the options,1.2181011407874642e-16
options directly address,1.2181011407874642e-16
that issue therefore,1.2181011407874642e-16
that issue,1.2181011407874642e-16
situation where the,1.2181011407874642e-16
issue therefore,1.2181011407874642e-16
issue therefore the,1.2181011407874642e-16
shrivel up but,1.2181011407874642e-16
directly address,1.2181011407874642e-16
where the fresh,1.2181011407874642e-16
address that issue,1.2181011407874642e-16
but none of,1.2181011407874642e-16
and vegetables would,1.2181011407874642e-16
address that,1.2181011407874642e-16
about situation,1.2181011407874642e-16
about situation where,1.2181011407874642e-16
directly address that,1.2181011407874642e-16
unwind his mind,1.2177824446410598e-16
calmness and,1.2177824446410598e-16
efforts were,1.2177824446410598e-16
of calmness,1.2177824446410598e-16
of calmness and,1.2177824446410598e-16
to state of,1.2177824446410598e-16
his mind leading,1.2177824446410598e-16
his mind,1.2177824446410598e-16
contentment this suggests,1.2177824446410598e-16
and unwind his,1.2177824446410598e-16
to state,1.2177824446410598e-16
calmness and contentment,1.2177824446410598e-16
contentment this,1.2177824446410598e-16
state of calmness,1.2177824446410598e-16
and contentment this,1.2177824446410598e-16
mind leading,1.2177824446410598e-16
mind leading to,1.2177824446410598e-16
calmness,1.2177824446410598e-16
efforts were successful,1.2177824446410598e-16
and contentment,1.2177824446410598e-16
unwind his,1.2177824446410598e-16
leading to state,1.2177824446410598e-16
operates option is,1.216474837528736e-16
office itself,1.216474837528736e-16
office itself but,1.216474837528736e-16
rather place,1.216474837528736e-16
rather place where,1.216474837528736e-16
post office itself,1.216474837528736e-16
post office operates,1.216474837528736e-16
not ideal for,1.216474837528736e-16
ideal for post,1.216474837528736e-16
office operates option,1.216474837528736e-16
operates option,1.216474837528736e-16
operates,1.216474837528736e-16
but rather place,1.216474837528736e-16
place where the,1.216474837528736e-16
itself but,1.216474837528736e-16
itself but rather,1.216474837528736e-16
office operates,1.216474837528736e-16
where the post,1.216474837528736e-16
are result of,1.2153906353562505e-16
are result,1.2153906353562505e-16
getting,1.212138028838794e-16
location so,1.207801220148852e-16
location so the,1.207801220148852e-16
of location so,1.207801220148852e-16
specify particular type,1.207801220148852e-16
emotions,1.205632815803881e-16
other options,1.205632815803881e-16
only choice,1.2050907147176382e-16
only choice that,1.2050907147176382e-16
choice that,1.2050907147176382e-16
the only choice,1.2050907147176382e-16
choice that fits,1.2050907147176382e-16
him,1.20346441145891e-16
ambiguous,1.1975012995102396e-16
vague,1.196959198423997e-16
plants,1.196959198423997e-16
re,1.1907250359322052e-16
you re,1.1907250359322052e-16
curiosity the word,1.190487866706974e-16
curiosity the,1.190487866706974e-16
someone curiosity the,1.190487866706974e-16
situation where,1.1904539853890839e-16
suggests,1.1882855810441129e-16
suggests that,1.1882855810441129e-16
location for the,1.1817803680091998e-16
the context of,1.1796119636642288e-16
context of,1.1796119636642288e-16
context of the,1.1796119636642288e-16
affection,1.1796119636642288e-16
successful,1.1785277614917433e-16
emotions and,1.1752751549742868e-16
water,1.1666015375944028e-16
the biological,1.1666015375944028e-16
biological process of,1.1666015375944028e-16
the biological process,1.1666015375944028e-16
it is not,1.1622647289044608e-16
triplet is,1.1557595158695477e-16
options do,1.1449174941446927e-16
options do not,1.1449174941446927e-16
kind of,1.1427490897997217e-16
kind,1.1427490897997217e-16
are not relevant,1.1332623207904735e-16
social,1.1319070680748666e-16
because,1.1297386637298956e-16
answer could,1.1259439561261964e-16
none of the,1.1259439561261964e-16
the answer could,1.1259439561261964e-16
his efforts were,1.124098483092366e-16
that his,1.124098483092366e-16
that his efforts,1.124098483092366e-16
suggests that his,1.124098483092366e-16
you re stranger,1.1195319167154813e-16
when you re,1.1195319167154813e-16
re stranger,1.1195319167154813e-16
sick and the,1.1172703387463123e-16
someone sick and,1.1172703387463123e-16
sick and,1.1172703387463123e-16
sink is the,1.1172703387463123e-16
triplet is the,1.1172703387463123e-16
is the answer,1.1172703387463123e-16
sink is,1.1172703387463123e-16
kitchen sink is,1.1172703387463123e-16
too,1.1102230246251565e-16
it does not,1.1085967213664283e-16
it does,1.1085967213664283e-16
this suggests,1.1064283170214573e-16
place for,1.1064283170214573e-16
this suggests that,1.1064283170214573e-16
difficult,1.0885389811754465e-16
central,1.087454779002961e-16
consequence,1.0825758692267762e-16
contentment,1.0776969594505914e-16
emotions and overall,1.0755285551056204e-16
the positive emotions,1.0755285551056204e-16
rather,1.0755285551056204e-16
and overall,1.0755285551056204e-16
overall positive,1.0755285551056204e-16
overall positive experience,1.0755285551056204e-16
positive experience,1.0755285551056204e-16
positive emotions and,1.0755285551056204e-16
positive emotions,1.0755285551056204e-16
and overall positive,1.0755285551056204e-16
the positive,1.0755285551056204e-16
locations,1.0636023312082798e-16
but it does,1.0589944719752165e-16
not necessarily satisfy,1.0582490829816327e-16
necessarily satisfy,1.0582490829816327e-16
necessarily satisfy someone,1.0582490829816327e-16
reproduction therefore,1.0581813203458523e-16
reproduction therefore the,1.0581813203458523e-16
answer is going,1.0495077029659683e-16
kissing is an,1.0495077029659683e-16
is going,1.0495077029659683e-16
not reproduction,1.0495077029659683e-16
is going on,1.0495077029659683e-16
affection not reproduction,1.0495077029659683e-16
affection not,1.0495077029659683e-16
house is the,1.0495077029659683e-16
cultural,1.0495077029659683e-16
of affection not,1.0495077029659683e-16
state of,1.0451708942760263e-16
answer is as,1.0402919844998415e-16
is as,1.0402919844998415e-16
the only option,1.0386656812411132e-16
only option that,1.0386656812411132e-16
only option,1.0386656812411132e-16
is not location,1.0364972768961422e-16
that can be,1.0364972768961422e-16
not location,1.0310762660337147e-16
therefore the rationale,1.0294499627749865e-16
exact answer,1.0251131540850444e-16
the choices being,1.0251131540850444e-16
the exact,1.0251131540850444e-16
exact answer so,1.0251131540850444e-16
the exact answer,1.0251131540850444e-16
to assume,1.0251131540850444e-16
exact,1.0251131540850444e-16
difficult to determine,1.0251131540850444e-16
to assume that,1.0251131540850444e-16
determine,1.0251131540850444e-16
determine the,1.0251131540850444e-16
to determine,1.0251131540850444e-16
to determine the,1.0251131540850444e-16
determine the exact,1.0251131540850444e-16
choices being,1.0251131540850444e-16
choices being unspecific,1.0251131540850444e-16
be to assume,1.0251131540850444e-16
answer so,1.0251131540850444e-16
answer triplets,1.0251131540850444e-16
answer pair instead,1.0251131540850444e-16
answer triplets are,1.0251131540850444e-16
so the best,1.0251131540850444e-16
assume,1.0251131540850444e-16
assume that,1.0251131540850444e-16
assume that the,1.0251131540850444e-16
unspecific making it,1.0251131540850444e-16
answer so the,1.0251131540850444e-16
unspecific making,1.0251131540850444e-16
unspecific,1.0251131540850444e-16
being unspecific,1.0251131540850444e-16
being unspecific making,1.0251131540850444e-16
it difficult to,1.0251131540850444e-16
triplets are not,1.0251131540850444e-16
triplets are,1.0251131540850444e-16
triplets,1.0251131540850444e-16
and the choices,1.0251131540850444e-16
best answer would,1.0251131540850444e-16
pair instead the,1.0251131540850444e-16
pair instead,1.0251131540850444e-16
and answer triplets,1.0251131540850444e-16
activities,1.0234868508263162e-16
too vague,1.0234868508263162e-16
an expression,1.0191500421363742e-16
of affection,1.0191500421363742e-16
is an expression,1.0191500421363742e-16
an expression of,1.0191500421363742e-16
other options do,1.0191500421363742e-16
expression of affection,1.0191500421363742e-16
part of,1.0137290312739466e-16
that fits,1.0093922225840046e-16
for religious,1.0061396160665481e-16
are not related,9.974659986866641e-17
going on,9.974659986866641e-17
ideal location,9.952975943416931e-17
to feelings,9.942133921692076e-17
to feelings of,9.942133921692076e-17
it difficult,9.93129189996722e-17
items,9.898765834792655e-17
answer is that,9.8879238130678e-17
feel like,9.881147549489766e-17
feelings,9.86623976961809e-17
as the question,9.855397747893235e-17
is as the,9.855397747893235e-17
the plants,9.84455572616838e-17
consequence of,9.839134715305953e-17
location for post,9.833713704443525e-17
relevant,9.790345617544105e-17
be or,9.741556519782257e-17
options directly,9.730714498057402e-17
vague and does,9.71445146547012e-17
and does not,9.71445146547012e-17
and does,9.71445146547012e-17
too vague and,9.71445146547012e-17
do not,9.71445146547012e-17
vague and,9.71445146547012e-17
is too vague,9.71445146547012e-17
that is,9.676504389433127e-17
difficult to,9.665662367708272e-17
is too,9.627715291671279e-17
feelings of,9.627715291671279e-17
given,9.611452259083997e-17
that fits that,9.595189226496714e-17
about the kind,9.595189226496714e-17
and the kitchen,9.595189226496714e-17
part,9.3756382865684e-17
raising children,9.372927781137186e-17
raising,9.372927781137186e-17
reproduction kissing,9.345822726825048e-17
of reproduction kissing,9.345822726825048e-17
reproduction kissing is,9.345822726825048e-17
suitable,9.324138683375338e-17
stool the,9.302454639925628e-17
bar stool the,9.302454639925628e-17
stool the other,9.302454639925628e-17
is possible but,9.260441805741815e-17
word likely implies,9.260441805741815e-17
something is,9.260441805741815e-17
that something,9.260441805741815e-17
that something is,9.260441805741815e-17
possible but,9.260441805741815e-17
is the word,9.260441805741815e-17
someone curiosity therefore,9.260441805741815e-17
something is possible,9.260441805741815e-17
possible but it,9.260441805741815e-17
word likely,9.260441805741815e-17
likely implies,9.260441805741815e-17
curiosity therefore,9.260441805741815e-17
implies that something,9.260441805741815e-17
the word likely,9.260441805741815e-17
likely implies that,9.260441805741815e-17
curiosity therefore the,9.260441805741815e-17
to watering,9.248244531301353e-17
watering the,9.248244531301353e-17
watering the plants,9.248244531301353e-17
leading to feelings,9.245534025870139e-17
decomposes,9.2377413227554e-17
not reproduction therefore,9.237402509576498e-17
precedes,9.237402509576498e-17
cultural process that,9.237402509576498e-17
precedes the,9.237402509576498e-17
precedes the biological,9.237402509576498e-17
and cultural process,9.237402509576498e-17
and cultural,9.237402509576498e-17
which is social,9.237402509576498e-17
is social,9.237402509576498e-17
on date which,9.237402509576498e-17
social and,9.237402509576498e-17
cultural process,9.237402509576498e-17
is social and,9.237402509576498e-17
that precedes,9.237402509576498e-17
that precedes the,9.237402509576498e-17
date which,9.237402509576498e-17
social and cultural,9.237402509576498e-17
process that precedes,9.237402509576498e-17
date which is,9.237402509576498e-17
people when,9.225374641725487e-17
people when you,9.225374641725487e-17
expression of,9.150666335777657e-17
the object,9.128982292327947e-17
experience of thrift,9.107298248878237e-17
positive experience of,9.107298248878237e-17
would be to,9.107298248878237e-17
is to,9.107298248878237e-17
be to,9.107298248878237e-17
will,9.096456227153382e-17
wine,9.063930161978817e-17
of wine,9.063930161978817e-17
is not suitable,9.055798645685176e-17
not suitable,9.055798645685176e-17
not related,9.020562075079397e-17
not related to,9.020562075079397e-17
cause,9.020562075079397e-17
be or the,8.998878031629687e-17
making it difficult,8.955509944730267e-17
office is place,8.933825901280557e-17
to the question,8.91485236326206e-17
type,8.782037597132586e-17
on date,8.760353553682876e-17
get beer,8.760353553682876e-17
date,8.760353553682876e-17
going on date,8.760353553682876e-17
but it,8.760353553682876e-17
may feel,8.644479446498488e-17
to watering the,8.586881206085195e-17
amateur end user,8.586203579727392e-17
amateur end,8.586203579727392e-17
amateur,8.586203579727392e-17
anger,8.543935312170422e-17
feelings of frustration,8.543935312170422e-17
frustration and,8.543935312170422e-17
of frustration,8.543935312170422e-17
errors in program,8.543935312170422e-17
errors in,8.543935312170422e-17
professional,8.543935312170422e-17
in program,8.543935312170422e-17
professional end,8.543935312170422e-17
professional end user,8.543935312170422e-17
and anger,8.543935312170422e-17
frustration and anger,8.543935312170422e-17
of frustration and,8.543935312170422e-17
not typically,8.51098705401121e-17
people typically,8.500145032286355e-17
likely answer,8.456776945386935e-17
may feel like,8.386303804175377e-17
literature,8.326672684688674e-17
can,8.326672684688674e-17
the choices,8.294146619514109e-17
specific type,8.283304597789254e-17
like they,8.250778532614689e-17
like they are,8.250778532614689e-17
feel like they,8.250778532614689e-17
answer could also,8.223673478302551e-17
also be or,8.223673478302551e-17
is not guaranteed,8.218252467440124e-17
not specific locations,8.196568423990414e-17
locations for religious,8.196568423990414e-17
locations for,8.196568423990414e-17
specific locations for,8.196568423990414e-17
directly,8.196568423990414e-17
specific locations,8.196568423990414e-17
could get,8.1938579185592e-17
game,8.142358315366138e-17
is not part,8.108307590886515e-17
not part,8.108307590886515e-17
not part of,8.108307590886515e-17
is place for,8.088148206741863e-17
could also,8.055622141567298e-17
could also be,8.055622141567298e-17
feel,8.025806581823947e-17
this triplet is,7.98514900035574e-17
for this triplet,7.98514900035574e-17
this triplet,7.98514900035574e-17
happiness,7.979727989493313e-17
to it,7.968885967768458e-17
efforts,7.936359902593892e-17
sport,7.92009687000661e-17
rationale for,7.892991815694472e-17
weight,7.871307772244762e-17
implies that,7.849623728795052e-17
state,7.806255641895632e-17
and is not,7.806255641895632e-17
and getting,7.781861093014708e-17
most common,7.762887554996212e-17
the most common,7.762887554996212e-17
program,7.760177049564998e-17
describes shorter person,7.719519468096792e-17
lost weight,7.719519468096792e-17
other,7.719519468096792e-17
lost,7.719519468096792e-17
not describe shorter,7.719519468096792e-17
describes shorter,7.719519468096792e-17
describe shorter,7.719519468096792e-17
not describe,7.719519468096792e-17
do not describe,7.719519468096792e-17
short is,7.719519468096792e-17
short is the,7.719519468096792e-17
describe shorter person,7.719519468096792e-17
that describes shorter,7.719519468096792e-17
asks for,7.702578809151706e-17
question asks for,7.702578809151706e-17
user may,7.68954906014277e-17
and anger this,7.68954906014277e-17
end user may,7.68954906014277e-17
in program especially,7.68954906014277e-17
common emotional,7.68954906014277e-17
common emotional response,7.68954906014277e-17
emotional response,7.68954906014277e-17
to errors in,7.68954906014277e-17
end user the,7.68954906014277e-17
anger this,7.68954906014277e-17
emotional response to,7.68954906014277e-17
user may feel,7.68954906014277e-17
program especially for,7.68954906014277e-17
especially for,7.68954906014277e-17
is common emotional,7.68954906014277e-17
user the,7.68954906014277e-17
they are being,7.68954906014277e-17
program especially,7.68954906014277e-17
anger this is,7.68954906014277e-17
children is,7.686993402922226e-17
raising children is,7.686993402922226e-17
game is,7.654467337747661e-17
brainstem,7.638204305160379e-17
possible that,7.632783294297951e-17
greater,7.616520261710669e-17
fits that description,7.605678239985814e-17
implies,7.589415207398531e-17
overall,7.546047120499111e-17
type of,7.41594285980085e-17
action that can,7.405100838075995e-17
also be,7.345469718589293e-17
frustration,7.340048707726865e-17
because the question,7.315929444553799e-17
live,7.312943653414727e-17
can cause,7.28583859910259e-17
hockey game,7.24247051220317e-17
while it is,7.24247051220317e-17
is possible that,7.24247051220317e-17
at grocery,7.24247051220317e-17
hockey game is,7.24247051220317e-17
of gambling at,7.24247051220317e-17
bottle,7.24247051220317e-17
at grocery store,7.24247051220317e-17
gambling at grocery,7.24247051220317e-17
getting beer,7.24247051220317e-17
gambling at,7.24247051220317e-17
to live,7.209944447028604e-17
bass,7.19910242530375e-17
provide,7.19910242530375e-17
bass clarinet,7.19910242530375e-17
clarinet,7.19910242530375e-17
and getting are,7.177418381854039e-17
most likely outcome,7.177418381854039e-17
of happiness the,7.177418381854039e-17
likely outcome,7.177418381854039e-17
as the positive,7.177418381854039e-17
happiness the,7.177418381854039e-17
getting are,7.177418381854039e-17
clutter and getting,7.177418381854039e-17
clutter and,7.177418381854039e-17
clutter,7.177418381854039e-17
the amateur,7.174707876422826e-17
the amateur end,7.174707876422826e-17
the options given,7.166576360129184e-17
options given,7.166576360129184e-17
fits that,7.134050294954619e-17
of water,7.101524229780054e-17
of the human,7.094070339844216e-17
example,7.047314121155779e-17
while it,7.025630077706069e-17
bit,6.971419969081794e-17
bit of gambling,6.971419969081794e-17
typically get,6.971419969081794e-17
typically get beer,6.971419969081794e-17
bit of,6.971419969081794e-17
beer after bit,6.971419969081794e-17
after bit of,6.971419969081794e-17
gambling,6.971419969081794e-17
get beer after,6.971419969081794e-17
beer after,6.971419969081794e-17
after bit,6.971419969081794e-17
people typically get,6.971419969081794e-17
of gambling,6.971419969081794e-17
the best,6.938893903907228e-17
it is possible,6.938893903907228e-17
food,6.938893903907228e-17
especially,6.917209860457518e-17
specific type of,6.895525817007808e-17
raise,6.765421556309548e-17
religious,6.765421556309548e-17
most important,6.765421556309548e-17
is to raise,6.765421556309548e-17
raise children,6.765421556309548e-17
to raise,6.765421556309548e-17
to raise children,6.765421556309548e-17
most likely answer,6.678685382510707e-17
sunlight,6.678685382510707e-17
the question for,6.67326437164828e-17
emotional,6.646159317336142e-17
go,6.635317295611287e-17
ideal location for,6.624475273886432e-17
options given house,6.591949208711867e-17
central passageway,6.591949208711867e-17
answer among the,6.591949208711867e-17
passageway,6.591949208711867e-17
given house,6.591949208711867e-17
answer among,6.591949208711867e-17
given house is,6.591949208711867e-17
in growth therefore,6.483528991463317e-17
is that learning,6.483528991463317e-17
for answer is,6.483528991463317e-17
that learning,6.483528991463317e-17
rationale for answer,6.483528991463317e-17
that learning is,6.483528991463317e-17
growth therefore,6.483528991463317e-17
for answer,6.483528991463317e-17
the learning experience,6.483528991463317e-17
are not guaranteed,6.483528991463317e-17
growth therefore the,6.483528991463317e-17
hear,6.461844948013606e-17
response to errors,6.39950332309569e-17
risk,6.396792817664476e-17
kissing,6.331740687315346e-17
kissing is,6.331740687315346e-17
store the,6.310056643865636e-17
sent,6.299214622140781e-17
decomposition,6.248477348600248e-17
to happen to,6.245004513516506e-17
more is,6.245004513516506e-17
learning experience,6.245004513516506e-17
happen to someone,6.245004513516506e-17
happen to,6.245004513516506e-17
necessary,6.245004513516506e-17
make,6.245004513516506e-17
knowing more is,6.245004513516506e-17
knowing more,6.245004513516506e-17
to someone who,6.245004513516506e-17
for personal,6.201636426617085e-17
businesses,6.174531372304948e-17
compost,6.160978845148879e-17
that is most,6.158268339717665e-17
do is,6.158268339717665e-17
do is to,6.158268339717665e-17
short the,6.158268339717665e-17
that dan has,6.158268339717665e-17
