feature,importance
has higher resistance,4.003958622988968e-16
the outfield,3.98246516195239e-16
outfield,3.98246516195239e-16
the sun,3.9811903773667723e-16
sun,3.9811903773667723e-16
mary is,3.968179951296946e-16
resistance than,3.950832716537178e-16
dog farther away,3.935653886122381e-16
ground therefore the,3.903127820947816e-16
ground therefore,3.903127820947816e-16
flat ground therefore,3.903127820947816e-16
hill is smoother,3.900959416602845e-16
misinterpretation,3.802839119992907e-16
truck,3.8012128167341785e-16
higher resistance,3.7643499428696714e-16
that there was,3.7621815385247004e-16
however the question,3.7296554733501353e-16
common misinterpretation,3.7182713505390375e-16
grass has higher,3.7112240364178817e-16
correct answer is,3.6965873070893274e-16
states,3.690624195140657e-16
of the mass,3.6808663755882876e-16
fraction,3.6808663755882876e-16
fraction of,3.6808663755882876e-16
fraction of the,3.6808663755882876e-16
example,3.651592916931179e-16
ball to,3.6339746316282895e-16
of earth,3.6334325305420467e-16
actually because,3.616898447411643e-16
actually because the,3.616898447411643e-16
is actually because,3.616898447411643e-16
cardboard indicating that,3.608224830031759e-16
cardboard indicating,3.608224830031759e-16
as cardboard indicating,3.608224830031759e-16
mass of earth,3.5930459996169617e-16
whereas,3.5822039778921066e-16
the green,3.5561831257524545e-16
green,3.5561831257524545e-16
is directly,3.5518463170625125e-16
is directly proportional,3.5366674866477155e-16
directly proportional,3.5366674866477155e-16
directly proportional to,3.5366674866477155e-16
that the surfboard,3.5128150388530344e-16
float longer,3.498720410610723e-16
to float,3.498720410610723e-16
butter and,3.4911309954033243e-16
between the butter,3.4911309954033243e-16
the butter and,3.4911309954033243e-16
smoother,3.469446951953614e-16
the ball to,3.4446458272580083e-16
bright,3.4436971503570835e-16
may,3.443426099813962e-16
resistance than the,3.4011422150870274e-16
however,3.400058012914542e-16
right,3.3816265759822883e-16
the right,3.3816265759822883e-16
resulting,3.3772897672923463e-16
resulting in,3.3772897672923463e-16
the ball,3.369700352084948e-16
misinterpretation of,3.369158250998705e-16
quickly in,3.3566899260151217e-16
whereas the,3.3523531173251797e-16
will cause the,3.3523531173251797e-16
cause,3.3523531173251797e-16
it will,3.3485584097214804e-16
motorcycle,3.346415416364927e-16
the motorcycle,3.346415416364927e-16
is weaker,3.3436794999452957e-16
proportional to,3.3306690738754696e-16
proportional,3.3306690738754696e-16
holly,3.3285006695304986e-16
stronger,3.3285006695304986e-16
dirt this,3.3154902434606726e-16
infield dirt this,3.3154902434606726e-16
baseball,3.2829641782861074e-16
the wire,3.2807957739411364e-16
between them,3.2786273695961654e-16
common misinterpretation of,3.2729353081906165e-16
the smooth,3.2657524687979e-16
may have led,3.2629064380951256e-16
have led to,3.2629064380951256e-16
have led,3.2629064380951256e-16
led,3.2629064380951256e-16
led to,3.2629064380951256e-16
was,3.2612801348363973e-16
wire,3.2612801348363973e-16
cause the pet,3.2526065174565133e-16
butter and the,3.2482697087665713e-16
skate,3.228754069661832e-16
to skate,3.228754069661832e-16
as cardboard,3.220080452281948e-16
friction when,3.220080452281948e-16
path,3.217912047936977e-16
incorrect answer,3.2081542283846076e-16
will cause,3.204901621867151e-16
second question,3.1973122066597526e-16
the second question,3.1973122066597526e-16
weaker gravitational,3.194059600142296e-16
to skate on,3.17318870832195e-16
skate on,3.17318870832195e-16
distance between them,3.152859917587847e-16
it across the,3.148523108897905e-16
may have,3.1382231882592926e-16
grass has,3.1181654480683108e-16
outfield grass has,3.1181654480683108e-16
of common,3.111118133947155e-16
result of common,3.111118133947155e-16
is more,3.1094918306884267e-16
lot,3.1094918306884267e-16
parking lot,3.1094918306884267e-16
parking,3.1094918306884267e-16
the first example,3.1008182133085427e-16
first example,3.1008182133085427e-16
that mary is,3.0964814046186007e-16
boat,3.0921445959286586e-16
as flexible as,3.080218372031318e-16
flexible as,3.080218372031318e-16
flexible as cardboard,3.080218372031318e-16
surfboard is as,3.080218372031318e-16
is as flexible,3.080218372031318e-16
as flexible,3.080218372031318e-16
type of ball,3.0747973611688906e-16
type of,3.0747973611688906e-16
type,3.0747973611688906e-16
of ball,3.0747973611688906e-16
the baseball,3.0747973611688906e-16
prone to breaking,3.0704605524789486e-16
is less flexible,3.0704605524789486e-16
cardboard will,3.0704605524789486e-16
the cardboard will,3.0704605524789486e-16
cardboard will break,3.0704605524789486e-16
without breaking therefore,3.0704605524789486e-16
less flexible and,3.0704605524789486e-16
bent the,3.0704605524789486e-16
breaking therefore,3.0704605524789486e-16
to breaking when,3.0704605524789486e-16
breaking therefore the,3.0704605524789486e-16
to breaking,3.0704605524789486e-16
bent the answer,3.0704605524789486e-16
therefore the cardboard,3.0704605524789486e-16
flexible and more,3.0704605524789486e-16
breaking when,3.0704605524789486e-16
breaking when bent,3.0704605524789486e-16
less flexible,3.0704605524789486e-16
when bent the,3.0704605524789486e-16
higher,3.054197519891666e-16
old parking,3.0270924655795284e-16
the old parking,3.0270924655795284e-16
old parking lot,3.0270924655795284e-16
which states,3.0184188481996443e-16
which states that,3.0184188481996443e-16
incorrect answer choice,3.0178767471134016e-16
break,2.98806118737005e-16
grass,2.9549930211092423e-16
mercury has,2.9469800894282167e-16
allows for,2.940356291780688e-16
break easier,2.9154196418135214e-16
easier when,2.9154196418135214e-16
break easier when,2.9154196418135214e-16
will break,2.9154196418135214e-16
easier when bent,2.9154196418135214e-16
will break easier,2.9154196418135214e-16
of common misinterpretation,2.9053907717180305e-16
law,2.8644621397067027e-16
the sound,2.8622937353617317e-16
two,2.8606674321030034e-16
in the first,2.8601253310167607e-16
year old,2.854704320154333e-16
year,2.854704320154333e-16
year old child,2.854704320154333e-16
old child,2.854704320154333e-16
much,2.8341044788771086e-16
to travel,2.8254308614972246e-16
its,2.8189256484623115e-16
for,2.8102520310824275e-16
to pull,2.803475767504393e-16
no load to,2.803475767504393e-16
no load,2.803475767504393e-16
load to pull,2.803475767504393e-16
load to,2.803475767504393e-16
twisted,2.7994100093575724e-16
the question states,2.7929047963226594e-16
question states,2.7929047963226594e-16
bike,2.7907363919776884e-16
sound,2.782604875684047e-16
more gravitational force,2.7690523485279783e-16
more gravitational,2.7690523485279783e-16
to float longer,2.7647155398380363e-16
small fraction of,2.7628181860361867e-16
very small,2.7628181860361867e-16
very small fraction,2.7628181860361867e-16
small fraction,2.7628181860361867e-16
small,2.7628181860361867e-16
in reality,2.7582103268031233e-16
directly,2.7582103268031233e-16
reality,2.7582103268031233e-16
mercury has very,2.7575263476982154e-16
has very,2.7575263476982154e-16
has very small,2.7575263476982154e-16
to the person,2.732189474663471e-16
the old,2.723515857283587e-16
the smooth path,2.682316174729138e-16
smooth path,2.682316174729138e-16
tennis ball,2.675810961694225e-16
tennis,2.675810961694225e-16
it move,2.6725583551767684e-16
that there,2.636237582398504e-16
the floor,2.618348246552493e-16
racetrack,2.6063457896899e-16
distance between,2.59015899006787e-16
the distance between,2.5890747878953846e-16
the answer,2.5890747878953846e-16
to its,2.5717275531356165e-16
the right street,2.5673907444456745e-16
right street light,2.5673907444456745e-16
tom,2.5673907444456745e-16
when tom,2.5673907444456745e-16
right street,2.5673907444456745e-16
on the racetrack,2.5549563007799814e-16
question is,2.5543803183758484e-16
caboose,2.5500435096859064e-16
lighter,2.5326962749261384e-16
inverse square,2.5305278705811673e-16
result of,2.529443668408682e-16
breaking this,2.527275264063711e-16
surfboard is more,2.527275264063711e-16
when bent whereas,2.527275264063711e-16
bent whereas the,2.527275264063711e-16
bent whereas,2.527275264063711e-16
whereas the surfboard,2.527275264063711e-16
without breaking this,2.527275264063711e-16
breaking this suggests,2.527275264063711e-16
between two,2.512570772099376e-16
masses,2.512570772099376e-16
their masses,2.512570772099376e-16
cardboard is more,2.504507018441515e-16
phrasing may,2.502880715182787e-16
phrasing may have,2.502880715182787e-16
question phrasing may,2.502880715182787e-16
heavier load,2.4752335597844066e-16
to an incorrect,2.4635783864301875e-16
an incorrect answer,2.4635783864301875e-16
to an,2.4635783864301875e-16
led to an,2.4635783864301875e-16
an incorrect,2.4635783864301875e-16
fin_label,2.45029690981724e-16
surface of the,2.445960101127298e-16
travel further,2.445960101127298e-16
higher resistance than,2.445960101127298e-16
momentum,2.445960101127298e-16
surface of,2.445960101127298e-16
than the infield,2.445960101127298e-16
to travel further,2.445960101127298e-16
forced,2.439454888092385e-16
move less quickly,2.439454888092385e-16
move less,2.439454888092385e-16
to move less,2.439454888092385e-16
forced to move,2.439454888092385e-16
forced to,2.439454888092385e-16
have weaker,2.427799714738166e-16
earth it,2.427799714738166e-16
weaker gravitational force,2.427799714738166e-16
have weaker gravitational,2.427799714738166e-16
of earth it,2.427799714738166e-16
dog closer,2.426444462022559e-16
away therefore the,2.426444462022559e-16
the dog closer,2.426444462022559e-16
away therefore,2.426444462022559e-16
than the sound,2.426444462022559e-16
so the sound,2.426444462022559e-16
person would be,2.426444462022559e-16
farther away therefore,2.426444462022559e-16
dog closer to,2.426444462022559e-16
since mercury,2.419532673172964e-16
since mercury has,2.419532673172964e-16
force resulting in,2.4128178194836054e-16
will have weaker,2.4128178194836054e-16
resulting in todd,2.4128178194836054e-16
gravitational force resulting,2.4128178194836054e-16
in todd,2.4128178194836054e-16
force resulting,2.4128178194836054e-16
todd feeling,2.4128178194836054e-16
earth it will,2.4128178194836054e-16
feeling,2.4128178194836054e-16
in todd feeling,2.4128178194836054e-16
it will have,2.4128178194836054e-16
is less resistance,2.410723530521519e-16
in the second,2.404760418572849e-16
square law which,2.404760418572849e-16
law which,2.404760418572849e-16
that will,2.404760418572849e-16
law which states,2.404760418572849e-16
the year,2.4031341153141206e-16
the year old,2.4031341153141206e-16
red rug therefore,2.3944604979342365e-16
cardboard is less,2.3906657903305373e-16
earth this,2.389581588158052e-16
child is,2.382534274036896e-16
was closer,2.381992172950653e-16
was closer to,2.381992172950653e-16
than the red,2.367355443622099e-16
therefore the,2.3592239273284576e-16
pull,2.3505503099485736e-16
than the blue,2.3462135012586316e-16
indicating that the,2.3418766925686896e-16
first example but,2.336997782792505e-16
example but,2.336997782792505e-16
example but the,2.336997782792505e-16
strength,2.3245294578089215e-16
be louder than,2.3223610534639505e-16
louder than,2.3223610534639505e-16
louder than the,2.3223610534639505e-16
when tom twisted,2.3174821436877657e-16
tom twisted,2.3174821436877657e-16
mica,2.3158558404290375e-16
to throw the,2.312061132825338e-16
make it,2.3115190317390955e-16
street light,2.3050138187041824e-16
the inverse square,2.2854981795994433e-16
square law,2.2854981795994433e-16
inverse square law,2.2854981795994433e-16
on earth,2.2811613709095013e-16
therefore the outfield,2.2741140567883456e-16
smoother therefore,2.2724877535296173e-16
is smoother therefore,2.2724877535296173e-16
earth this is,2.2681509448396753e-16
actually states,2.266524641580947e-16
better,2.2638141361497333e-16
easier to skate,2.2624588834341264e-16
the result,2.2605615296322767e-16
the result of,2.2605615296322767e-16
is the result,2.2605615296322767e-16
the blue truck,2.259477327459791e-16
blue truck,2.259477327459791e-16
feel,2.255140518769849e-16
will feel,2.255140518769849e-16
todd will,2.255140518769849e-16
todd will feel,2.255140518769849e-16
able,2.2518879122523927e-16
able to,2.2518879122523927e-16
the tile floor,2.2301361061669023e-16
tile floor,2.2301361061669023e-16
tile,2.2301361061669023e-16
the tile,2.2301361061669023e-16
than on,2.229119666630197e-16
to lose,2.226951262285226e-16
lose,2.226951262285226e-16
the question should,2.2220723525090413e-16
question should,2.2220723525090413e-16
red rug,2.220446049250313e-16
red,2.220446049250313e-16
the red rug,2.220446049250313e-16
the red,2.220446049250313e-16
to throw,2.218277644905342e-16
has more resistance,2.216109240560371e-16
as soon,2.2079777242667298e-16
soon,2.2079777242667298e-16
as it reached,2.2079777242667298e-16
stopped as soon,2.2079777242667298e-16
stopped as,2.2079777242667298e-16
soon as it,2.2079777242667298e-16
as soon as,2.2079777242667298e-16
soon as,2.2079777242667298e-16
softball stopped as,2.2079777242667298e-16
of an object,2.196593601455632e-16
less quickly,2.1955093992831465e-16
less quickly in,2.1955093992831465e-16
andy,2.195238348740025e-16
snipping,2.1906304895069617e-16
throw the,2.181414771040835e-16
the racetrack,2.1705303976686172e-16
experience more,2.1597307275911248e-16
of an,2.1586465254186393e-16
strength required,2.1380466841414147e-16
strength required to,2.1380466841414147e-16
lacks,2.1380466841414147e-16
physical strength required,2.1380466841414147e-16
lacks the physical,2.1380466841414147e-16
that mary lacks,2.1380466841414147e-16
lacks the,2.1380466841414147e-16
mary lacks,2.1380466841414147e-16
mary lacks the,2.1380466841414147e-16
on the smooth,2.1322190974643052e-16
baseball type of,2.1315414711065017e-16
the baseball type,2.1315414711065017e-16
baseball type,2.1315414711065017e-16
that it is,2.1293730667615307e-16
lighter load,2.1272046624165597e-16
old child is,2.1185310450366757e-16
make,2.1093153265705489e-16
steep hill has,2.1043008915228034e-16
hill has,2.1043008915228034e-16
sun room,2.1033522146218786e-16
the tennis ball,2.1033522146218786e-16
the tennis,2.1033522146218786e-16
the sun room,2.1033522146218786e-16
quieter to them,2.1011838102769076e-16
who was closer,2.1011838102769076e-16
of travel,2.0946785972419946e-16
better method,2.0946785972419946e-16
is the better,2.0946785972419946e-16
the better method,2.0946785972419946e-16
better method of,2.0946785972419946e-16
mike rode the,2.0946785972419946e-16
method of travel,2.0946785972419946e-16
the better,2.0946785972419946e-16
method of,2.0946785972419946e-16
fact that mike,2.0946785972419946e-16
room,2.0925101928970236e-16
square,2.0903417885520525e-16
brick,2.0729945537922845e-16
todd feeling more,2.0681897593989845e-16
object gravitational force,2.0681897593989845e-16
that the strength,2.0681897593989845e-16
gravitational force is,2.0681897593989845e-16
feeling more gravitational,2.0681897593989845e-16
mass since mercury,2.0681897593989845e-16
feeling more,2.0681897593989845e-16
force is directly,2.0681897593989845e-16
higher resistance compared,2.0681156440160997e-16
its mass since,2.0617459562527474e-16
mass since,2.0617459562527474e-16
not affect the,2.0556473190325164e-16
mike,2.0513105103425744e-16
quickly in the,2.0437210951351759e-16
person would sound,2.0426368929626904e-16
of friction,2.0361316799277773e-16
for this,2.0339632755828063e-16
as it,2.0334211744965636e-16
greater distance as,2.0296264668928643e-16
reason for,2.025831759289165e-16
the reason for,2.025831759289165e-16
the astroturf,2.023663354944194e-16
astroturf,2.023663354944194e-16
to experience,2.0209528495129803e-16
to experience more,2.0209528495129803e-16
inverse,2.0187844451680093e-16
easier for,2.0101108277881252e-16
lower mass,2.0046898169256977e-16
food to experience,2.0046898169256977e-16
for this is,1.9960161995458137e-16
this is that,1.9960161995458137e-16
the caboose,1.9927635930283571e-16
between them therefore,1.9884267843384151e-16
them therefore,1.9884267843384151e-16
of the question,1.9873425821659296e-16
more friction when,1.986258379993444e-16
floor will,1.979753166958531e-16
and the surface,1.97758476261356e-16
less friction between,1.973247953923618e-16
more resistance than,1.9718927012080112e-16
less bright,1.9635578970070289e-16
longer,1.951563910473908e-16
but the correct,1.949395506128937e-16
less gravitational,1.938553484404082e-16
mars,1.938553484404082e-16
less gravitational force,1.938553484404082e-16
to pedal,1.936385080059111e-16
and move,1.936385080059111e-16
pedal,1.936385080059111e-16
street light was,1.93421667571414e-16
light was,1.93421667571414e-16
blue rug,1.9325903724554117e-16
the blue rug,1.9325903724554117e-16
the green truck,1.929879867024198e-16
green truck,1.929879867024198e-16
meaning,1.9293377659379551e-16
its mass,1.9278469879507876e-16
to its mass,1.9278469879507876e-16
proportional to its,1.9278469879507876e-16
mass and,1.9255430583342559e-16
is less than,1.9233746539892849e-16
misinterpretation of the,1.916327339868129e-16
quieter,1.9147010366094008e-16
reason for this,1.911990531178187e-16
is due,1.9081958235744878e-16
more mass than,1.9081958235744878e-16
is due to,1.9081958235744878e-16
mass than the,1.9081958235744878e-16
tom twisted it,1.9006064083670893e-16
twisted it,1.9006064083670893e-16
across the lake,1.8995222061946038e-16
rode the,1.8995222061946038e-16
required to throw,1.8973538018496328e-16
as the,1.8951853975046618e-16
in contrast,1.8951853975046618e-16
there,1.8821749714348357e-16
due to the,1.8778381627448937e-16
less resistance on,1.8740434551411944e-16
required to,1.8735013540549517e-16
actually the,1.8735013540549517e-16
is actually the,1.8735013540549517e-16
move more quickly,1.8680803431925241e-16
the rollerblades,1.8669961410200386e-16
as result,1.8669961410200386e-16
pushes,1.8659119388475531e-16
floor is,1.8659119388475531e-16
would be louder,1.8653698377613104e-16
the astroturf covered,1.8640145850457035e-16
covered floor,1.8640145850457035e-16
astroturf covered floor,1.8640145850457035e-16
astroturf covered,1.8640145850457035e-16
hill has more,1.8623882817869752e-16
it easier,1.855069917122698e-16
child is weaker,1.8501910073465133e-16
that the child,1.8501910073465133e-16
toy longer,1.8501910073465133e-16
the toy longer,1.8501910073465133e-16
toy longer distance,1.8501910073465133e-16
child would,1.8501910073465133e-16
the child,1.8501910073465133e-16
neptune,1.8474805019152996e-16
to the inverse,1.8453120975703285e-16
the motorcycle to,1.8434909767337318e-16
motorcycle to,1.8434909767337318e-16
motorcycle to move,1.8434909767337318e-16
not affect,1.8431436932253575e-16
does not affect,1.8431436932253575e-16
of more,1.8388068845354155e-16
answer the,1.8388068845354155e-16
them therefore the,1.8366384801904445e-16
than the distance,1.8366384801904445e-16
resistance compared,1.8366384801904445e-16
resistance compared to,1.8366384801904445e-16
error is,1.8344700758454735e-16
phrasing error is,1.8344700758454735e-16
on this is,1.8323016715005025e-16
on this,1.8323016715005025e-16
force is,1.8274227617243177e-16
silk,1.826880660638075e-16
the silk,1.826880660638075e-16
the silk sheet,1.826880660638075e-16
silk sheet,1.826880660638075e-16
it to,1.8257964584655895e-16
cart,1.824712256293104e-16
them,1.8214596497756474e-16
weaker than,1.8214596497756474e-16
is weaker than,1.8214596497756474e-16
sheet,1.8214596497756474e-16
strength of an,1.8176818828308933e-16
object gravitational,1.8176818828308933e-16
an object gravitational,1.8176818828308933e-16
more freely,1.8171228410857054e-16
on earth this,1.8171228410857054e-16
required,1.8171228410857054e-16
the friction,1.8149544367407344e-16
experience more friction,1.8149544367407344e-16
the strength of,1.8100755269645497e-16
the strength,1.8100755269645497e-16
much quieter than,1.8041124150158794e-16
dog is generally,1.8041124150158794e-16
away so,1.8041124150158794e-16
generally much quieter,1.8041124150158794e-16
quieter than,1.8041124150158794e-16
dog is,1.8041124150158794e-16
away so the,1.8041124150158794e-16
them the answer,1.8041124150158794e-16
generally much,1.8041124150158794e-16
farther away so,1.8041124150158794e-16
to them the,1.8041124150158794e-16
quieter than the,1.8041124150158794e-16
much quieter,1.8041124150158794e-16
is generally much,1.8041124150158794e-16
them the,1.8041124150158794e-16
load the question,1.801672960127787e-16
of the meaning,1.801672960127787e-16
meaning of no,1.801672960127787e-16
terms of,1.801672960127787e-16
pull in terms,1.801672960127787e-16
pull in,1.801672960127787e-16
the meaning,1.801672960127787e-16
meaning of,1.801672960127787e-16
in terms of,1.801672960127787e-16
terms,1.801672960127787e-16
of no load,1.801672960127787e-16
to pull in,1.801672960127787e-16
of no,1.801672960127787e-16
in terms,1.801672960127787e-16
the meaning of,1.801672960127787e-16
load the,1.798149303067209e-16
the plate,1.7954387976359953e-16
the incorrect,1.7889335846010823e-16
correct answer the,1.7867651802561113e-16
reason,1.7845967759111403e-16
the reason,1.7845967759111403e-16
which surface,1.7797178661349555e-16
therefore the dog,1.7751100069018921e-16
would sound quieter,1.7751100069018921e-16
would sound,1.7751100069018921e-16
force of,1.7737547541862853e-16
provided,1.7715863498413142e-16
food to,1.7683337433238577e-16
pet food to,1.7683337433238577e-16
as holly,1.7672495411513722e-16
mary is as,1.7672495411513722e-16
strong as holly,1.7672495411513722e-16
states that mary,1.7672495411513722e-16
distance as the,1.7629127324614302e-16
distance travel compared,1.7629127324614302e-16
distance travel,1.7629127324614302e-16
for more,1.7629127324614302e-16
he traveled,1.7629127324614302e-16
for more consistent,1.7629127324614302e-16
affect the fact,1.7629127324614302e-16
fact that he,1.7629127324614302e-16
more consistent and,1.7629127324614302e-16
and greater distance,1.7629127324614302e-16
he traveled greater,1.7629127324614302e-16
consistent and,1.7629127324614302e-16
time does not,1.7629127324614302e-16
time does,1.7629127324614302e-16
more consistent,1.7629127324614302e-16
and greater,1.7629127324614302e-16
consistent and greater,1.7629127324614302e-16
rollerblades therefore the,1.7629127324614302e-16
skateboard allows,1.7629127324614302e-16
skateboard allows for,1.7629127324614302e-16
greater distance travel,1.7629127324614302e-16
the skateboard allows,1.7629127324614302e-16
the rollerblades therefore,1.7629127324614302e-16
that he traveled,1.7629127324614302e-16
of time does,1.7629127324614302e-16
as the skateboard,1.7629127324614302e-16
rollerblades therefore,1.7629127324614302e-16
travel compared,1.7629127324614302e-16
allows for more,1.7629127324614302e-16
of travel the,1.7629127324614302e-16
travel the fact,1.7629127324614302e-16
travel compared to,1.7629127324614302e-16
friction when snipping,1.7596601259439737e-16
when snipping,1.7596601259439737e-16
the question asks,1.7520707107365752e-16
asks,1.7520707107365752e-16
question asks,1.7520707107365752e-16
pan however,1.7455654977016621e-16
and the frying,1.7455654977016621e-16
mentioned,1.7455654977016621e-16
mentioned that,1.7455654977016621e-16
frying pan however,1.7455654977016621e-16
mentioned that there,1.7455654977016621e-16
that mike rode,1.7433970933566911e-16
mike rode,1.7433970933566911e-16
that mike,1.7433970933566911e-16
allowing it to,1.730386667286865e-16
allowing it,1.730386667286865e-16
as that,1.728218262941894e-16
black,1.726049858596923e-16
the black,1.726049858596923e-16
to the rollerblades,1.726049858596923e-16
rougher or,1.7253722322391196e-16
steeper,1.7253722322391196e-16
correct answer choice,1.7253722322391196e-16
question is actually,1.7253722322391196e-16
rougher or steeper,1.7253722322391196e-16
second question is,1.7253722322391196e-16
or steeper,1.7253722322391196e-16
question actually,1.7179183423032818e-16
the question actually,1.7179183423032818e-16
question actually states,1.7179183423032818e-16
black bunny is,1.717376241217039e-16
adult is,1.7102272831422127e-16
the adult is,1.7102272831422127e-16
the left street,1.704365815147213e-16
left street,1.704365815147213e-16
left street light,1.704365815147213e-16
between two objects,1.695692197767329e-16
holly so,1.695692197767329e-16
two objects,1.695692197767329e-16
would not,1.691355389077387e-16
adult is more,1.6905422374480228e-16
therefore the adult,1.6905422374480228e-16
was more,1.6783449630075609e-16
smoother therefore the,1.6772607608350754e-16
affect the,1.6761765586625899e-16
would have,1.6685871434551913e-16
than the dog,1.6653345369377348e-16
the inverse,1.6609977282477928e-16
inertia,1.6599135260753073e-16
rode,1.6588293239028218e-16
come to,1.6577451217303363e-16
infield dirt fin_label,1.6577451217303363e-16
momentum and,1.6577451217303363e-16
lose its,1.6577451217303363e-16
come,1.6577451217303363e-16
lose its momentum,1.6577451217303363e-16
its momentum,1.6577451217303363e-16
infield dirt provided,1.6577451217303363e-16
caused the ball,1.6577451217303363e-16
increased resistance caused,1.6577451217303363e-16
its momentum and,1.6577451217303363e-16
provided less,1.6577451217303363e-16
resistance caused the,1.6577451217303363e-16
resistance caused,1.6577451217303363e-16
to stop in,1.6577451217303363e-16
ball to lose,1.6577451217303363e-16
stop in,1.6577451217303363e-16
to lose its,1.6577451217303363e-16
stop in contrast,1.6577451217303363e-16
