feature,importance
misleading,9.050919735908991e-16
encounters,9.011888457699513e-16
the smooth skin,8.953341540385296e-16
empty,8.9343680023668e-16
to push,8.929489092590615e-16
steep,8.925152283900673e-16
steep hill,8.925152283900673e-16
ride,8.916478666520788e-16
down,8.847089727481716e-16
incorrect answer,8.816732066652122e-16
school,8.795048023202412e-16
the one that,8.79071121451247e-16
rolled,8.76902717106276e-16
the information,8.751679936302992e-16
causing,8.743006318923108e-16
bread is,8.716714416240334e-16
the bacon,8.68825410921259e-16
full,8.685543603781376e-16
his friend,8.656270145124267e-16
the bandage,8.649764932089354e-16
it was,8.647596527744383e-16
earth this,8.621575675604731e-16
earth this is,8.621575675604731e-16
rubber,8.612902058224847e-16
resistance to the,8.599891632155021e-16
bandage,8.59772322781005e-16
the city,8.586881206085195e-16
abe,8.584712801740224e-16
kitchen,8.560860353945543e-16
the kitchen,8.560860353945543e-16
of time than,8.496892425768898e-16
on the street,8.482797797526587e-16
water,8.476292584491674e-16
who,8.465450562766819e-16
to cover,8.452440136696993e-16
the information given,8.441598114972138e-16
greater distance in,8.393893219382775e-16
dean bus,8.357030345518268e-16
answer choice in,8.348356728138384e-16
resulting,8.341851515103471e-16
less time,8.3396831107585e-16
part,8.298483428204051e-16
rabbit,8.27463098040937e-16
is the,8.257283745649602e-16
actually the opposite,8.250778532614689e-16
friction than,8.239936510889834e-16
take,8.135853102331225e-16
rougher,8.127179484951341e-16
pit road,8.12501108060637e-16
the pit road,8.12501108060637e-16
smooth cement driveway,8.066349813844274e-16
cheetah is,8.050743231791113e-16
the cheetah is,8.050743231791113e-16
that the cheetah,8.035970977190998e-16
bulldozer,8.031769693772617e-16
the mass,8.030685491600131e-16
the mass of,8.030685491600131e-16
resulting in less,7.988401606873197e-16
caboose,7.978643787320827e-16
time than,7.948286126491233e-16
how,7.923349476524066e-16
to heat up,7.91033905045424e-16
resulting in,7.901665433074356e-16
less friction than,7.871307772244762e-16
rougher than,7.871307772244762e-16
part of,7.86697096355482e-16
to cover the,7.819266067965458e-16
unicycle,7.798530701416673e-16
smooth skin would,7.785655800618407e-16
accelerate,7.784029497359679e-16
skin would,7.761667827552166e-16
drive,7.75855074630627e-16
second question,7.756382341961299e-16
the second question,7.756382341961299e-16
generated,7.7021722333370235e-16
the rabbit,7.7021722333370235e-16
level,7.680488189887313e-16
that made,7.667477763817487e-16
one that,7.650130529057719e-16
there is less,7.645793720367777e-16
porcelain vase,7.643083214936564e-16
the porcelain vase,7.643083214936564e-16
hill has,7.641456911677835e-16
answer the,7.628446485608009e-16
friction than the,7.619772868228125e-16
part of the,7.600257229123386e-16
is likely to,7.598088824778415e-16
hard,7.59320991500223e-16
is rougher,7.585078398708589e-16
empty truck,7.568815366121306e-16
carpeted,7.559057546568937e-16
carpeted floor,7.559057546568937e-16
the bulldozer,7.554720737878995e-16
the question,7.552552333534024e-16
is more smooth,7.520026268359459e-16
the street has,7.489668607529865e-16
when he tries,7.463647755390213e-16
he tries,7.463647755390213e-16
must be,7.4593109467002705e-16
rug is more,7.4593109467002705e-16
example,7.450637329320386e-16
the rocky,7.431121690215647e-16
is that the,7.41594285980085e-16
wooden,7.41594285980085e-16
fast,7.411606051110908e-16
that the grass,7.408760020408134e-16
toast,7.401848231558539e-16
so,7.398595625041082e-16
of the hill,7.381248390281314e-16
snap,7.37257477290143e-16
up more,7.368237964211488e-16
bandage is,7.347502597662703e-16
when the bandage,7.347502597662703e-16
the bandage is,7.347502597662703e-16
bandage is removed,7.347502597662703e-16
is removed,7.347502597662703e-16
museum table,7.343301314244322e-16
museum,7.343301314244322e-16
but the correct,7.32920668600201e-16
rug therefore,7.320533068622126e-16
option,7.320533068622126e-16
rug therefore the,7.320533068622126e-16
energy,7.311859451242242e-16
foot over the,7.294512216482474e-16
his foot over,7.294512216482474e-16
foot over,7.294512216482474e-16
rocky,7.290175407792532e-16
than toast,7.284754396930104e-16
the infield grass,7.277164981722706e-16
infield grass,7.277164981722706e-16
that made him,7.259817746962938e-16
one that made,7.259817746962938e-16
him travel greater,7.259817746962938e-16
the earth,7.24247051220317e-16
the taxi,7.235965299168257e-16
taxi,7.235965299168257e-16
is the one,7.229460086133344e-16
removed,7.221870670925945e-16
wire,7.199102425303749e-16
not the,7.192597212268836e-16
cheetah,7.186091999233923e-16
the cheetah,7.186091999233923e-16
vehicle,7.177418381854039e-16
the infield,7.177418381854039e-16
only,7.168744764474155e-16
offers less,7.168744764474155e-16
load,7.151397529714387e-16
answer,7.147060721024445e-16
experience,7.104776836297511e-16
petal,7.095019016745141e-16
the caboose,7.062492951570576e-16
however it important,7.060324547225605e-16
less friction when,7.054903536363177e-16
him travel,7.034303695085953e-16
made him,7.034303695085953e-16
made him travel,7.034303695085953e-16
would appear,7.025630077706069e-16
hill has more,7.025630077706069e-16
appear larger,7.021293269016127e-16
in the calm,7.016956460326185e-16
mass than,7.016956460326185e-16
friction and,7.012619651636243e-16
smooth surface,7.003946034256359e-16
is going ten,6.999609225566417e-16
going ten miles,6.999609225566417e-16
going ten,6.999609225566417e-16
hour for,6.999609225566417e-16
in less,6.975756777771736e-16
indoor court,6.97467257559925e-16
the indoor court,6.97467257559925e-16
the indoor,6.97467257559925e-16
indoor,6.97467257559925e-16
the surface that,6.96491475604688e-16
it will,6.96491475604688e-16
same distance as,6.96491475604688e-16
the carpeted,6.96491475604688e-16
the carpeted floor,6.96491475604688e-16
to roll more,6.953191820056881e-16
the museum table,6.950278026718326e-16
the museum,6.950278026718326e-16
the calm water,6.938893903907228e-16
provides,6.934557095217286e-16
two,6.92154666914746e-16
abe foot,6.895525817007808e-16
friction causing,6.852157730108388e-16
friction causing the,6.852157730108388e-16
is likely,6.83481049534862e-16
friction when the,6.82884738339995e-16
more mass,6.826136877968736e-16
jay,6.826136877968736e-16
tries,6.81312645189891e-16
roll,6.787105599759258e-16
roll more,6.778431982379374e-16
that the question,6.766505758482033e-16
the calm,6.743737512859838e-16
driveway,6.741569108514867e-16
this means,6.730727086790012e-16
this means that,6.730727086790012e-16
calm water,6.730727086790012e-16
calm,6.722053469410127e-16
based on the,6.713379852030243e-16
more friction causing,6.709043043340301e-16
to heat,6.702537830305388e-16
sawdust,6.688443202063077e-16
the sawdust,6.688443202063077e-16
in reality,6.670011765130823e-16
push his friend,6.661338147750939e-16
push his,6.661338147750939e-16
to push his,6.661338147750939e-16
sweat,6.652664530371055e-16
that bread is,6.640873831745275e-16
that bread,6.640873831745275e-16
therefore the skateboard,6.639654104301229e-16
skateboard is the,6.639654104301229e-16
street has,6.609296443471635e-16
the mirror,6.604959634781693e-16
needed to,6.59845442174678e-16
needed,6.59845442174678e-16
as the jet,6.583817692418226e-16
time to,6.578938782642041e-16
the skateboard is,6.572433569607128e-16
skateboard is,6.572433569607128e-16
along,6.556170537019845e-16
the steep,6.548581121812447e-16
the steep hill,6.548581121812447e-16
worker,6.530149684880193e-16
the empty,6.528252331078344e-16
resistance on,6.513886652292911e-16
further away,6.513886652292911e-16
more than,6.4791921827733745e-16
answer choice,6.461844948013606e-16
rink,6.459676543668635e-16
why,6.453171330633722e-16
table this,6.42904783229592e-16
on the sidewalk,6.418476861114186e-16
than that,6.411971648079273e-16
the empty truck,6.401129626354418e-16
the hill,6.401129626354418e-16
which suggests,6.38378239159465e-16
more when,6.381613987249679e-16
time to cover,6.355593135110027e-16
heavier,6.353424730765056e-16
infield grass had,6.342006726636068e-16
grass had,6.342006726636068e-16
less gravitational,6.30897244169315e-16
ten,6.305719835175694e-16
based,6.29704621779581e-16
towel,6.284035791725984e-16
how far,6.2753621743461e-16
big city the,6.273013775499837e-16
offer,6.266146455879973e-16
when driving in,6.238499300481593e-16
driving in,6.238499300481593e-16
bumpier ride,6.21247844834194e-16
therefore the street,6.211394246169455e-16
the peanut,6.196215415754658e-16
peanut,6.196215415754658e-16
faster therefore the,6.192962809237201e-16
friction therefore,6.192962809237201e-16
because it,6.179952383167375e-16
is an,6.175615574477433e-16
friction when driving,6.175615574477433e-16
resistance not,6.145257913647839e-16
riding,6.140379003871654e-16
dean,6.106226635438361e-16
dave,6.105837000282624e-16
falls,6.105684534352118e-16
has greater,6.100941149847494e-16
the tire to,6.097010916972234e-16
knob,6.088879400678593e-16
the knob,6.088879400678593e-16
todd will,6.08237418764368e-16
todd will feel,6.08237418764368e-16
will feel,6.08237418764368e-16
being,6.080205783298709e-16
led to,6.080205783298709e-16
led,6.080205783298709e-16
of an,6.066382205599519e-16
green rock,6.060148043107727e-16
the green rock,6.060148043107727e-16
force on mercury,6.052016526814086e-16
environment,6.045511313779173e-16
plastic table is,6.042529757804838e-16
that ted is,6.021726628620272e-16
ted,6.021726628620272e-16
ted is,6.021726628620272e-16
ted is more,6.021726628620272e-16
that ted,6.021726628620272e-16
ten miles,6.019490461639521e-16
younger,6.019490461639521e-16
falls onto,5.99773865555403e-16
this,5.993469609499869e-16
that generates,5.984795992119984e-16
up more when,5.982627587775013e-16
needed to accelerate,5.982085486688771e-16
to accelerate the,5.982085486688771e-16
accelerate the,5.982085486688771e-16
when driving,5.969075060618945e-16
is removed from,5.968736247440043e-16
removed from smooth,5.968736247440043e-16
removed from,5.968736247440043e-16
rose,5.959859342152818e-16
rose petal,5.959859342152818e-16
todd and,5.952269926945419e-16
him,5.950101522600448e-16
generates less,5.941427905220564e-16
gravitational force on,5.939259500875593e-16
force on,5.939259500875593e-16
encounters less,5.934922692185651e-16
by,5.928417479150738e-16
offer less resistance,5.921912266115825e-16
may have,5.917575457425883e-16
physical exertion,5.906733435701028e-16
as fast,5.898059818321144e-16
floor would,5.87745997704392e-16
along the,5.86770215749155e-16
appear larger when,5.831923485799528e-16
shaky,5.819997261902188e-16
up less,5.812407846694789e-16
when rolling,5.809155240177333e-16
means that,5.798584268995599e-16
is less resistance,5.768768709252248e-16
greater distance therefore,5.767955557622884e-16
person who,5.752776727208087e-16
the truck,5.741934705483231e-16
incorrect,5.741934705483231e-16
tire to,5.713745448998608e-16
from smooth,5.705546170069187e-16
from smooth skin,5.705546170069187e-16
can be,5.702903427273753e-16
faster therefore,5.701819225101268e-16
paved surface,5.692061405548898e-16
the paved surface,5.692061405548898e-16
trip,5.673629968616645e-16
cause more friction,5.672545766444159e-16
greater physical,5.661703744719304e-16
broke,5.659535340374333e-16
tom,5.659535340374333e-16
saturn,5.629177679544739e-16
resistance on the,5.611830444784971e-16
blue rug,5.605325231750058e-16
correct,5.603156827405087e-16
when it is,5.598820018715145e-16
likely to cover,5.590146401335261e-16
home,5.564125549195609e-16
does,5.564125549195609e-16
infield,5.542441505745899e-16
the rocky part,5.533767888366015e-16
rocky part of,5.533767888366015e-16
rocky part,5.533767888366015e-16
because it was,5.525094270986131e-16
brother,5.516420653606247e-16
younger brother,5.516420653606247e-16
his younger brother,5.516420653606247e-16
his younger,5.516420653606247e-16
skin would cause,5.507543748319021e-16
on earth,5.499073418846478e-16
than on,5.455705331947058e-16
log,5.450284321084631e-16
the log,5.450284321084631e-16
full truck,5.449471169455267e-16
the full truck,5.449471169455267e-16
the full,5.449471169455267e-16
cement driveway would,5.444558378361192e-16
driveway would,5.444558378361192e-16
onto,5.43835809718729e-16
the more,5.413421447220124e-16
amanda,5.412337245047638e-16
the gravel road,5.403663627667754e-16
the table,5.399326818977812e-16
would offer,5.385909817093304e-16
roll more slowly,5.375474371183131e-16
travel at the,5.371137562493189e-16
road which,5.360295540768334e-16
reasonable to,5.360295540768334e-16
reasonable to assume,5.360295540768334e-16
alarm,5.345116710353537e-16
the alarm,5.345116710353537e-16
that dan worked,5.336443092973653e-16
dan worked,5.336443092973653e-16
dan worked out,5.336443092973653e-16
not the one,5.334274688628682e-16
the construction worker,5.332377334826832e-16
construction worker,5.332377334826832e-16
shaky ground,5.332106284283711e-16
the shaky,5.332106284283711e-16
the shaky ground,5.332106284283711e-16
less time to,5.32993787993874e-16
option is,5.325601071248798e-16
city the,5.320586636201052e-16
wedding floor,5.308795937575272e-16
wedding,5.308795937575272e-16
travel greater distance,5.303917027799088e-16
travel greater,5.303917027799088e-16
car would,5.299580219109146e-16
have thrown,5.299580219109146e-16
the car would,5.299580219109146e-16
will cover,5.299580219109146e-16
friction therefore the,5.299580219109146e-16
car would appear,5.296327612591689e-16
distance therefore the,5.282232984349378e-16
to the correct,5.260548940899668e-16
option is the,5.2562121322097255e-16
feel,5.252959525692269e-16
the flashlight,5.248622717002327e-16
the rose petal,5.247538514829841e-16
the rose,5.247538514829841e-16
will take less,5.24537011048487e-16
or incorrect,5.230326805341634e-16
covers,5.230191280070073e-16
covered,5.225854471380131e-16
surface this,5.195496810550537e-16
observer,5.195496810550537e-16
for twenty,5.186823193170653e-16
twenty minutes,5.178149575790769e-16
for twenty minutes,5.178149575790769e-16
the man,5.178149575790769e-16
hour for twenty,5.178149575790769e-16
home floor,5.175981171445798e-16
to misleading,5.149011642405221e-16
field is,5.146436662245568e-16
planet,5.1358656910638345e-16
this indicates,5.134781488891349e-16
this indicates that,5.134781488891349e-16
directly,5.117434254131581e-16
create less,5.11526584978661e-16
so the,5.100087019371813e-16
which is going,5.100087019371813e-16
likely to not,5.100087019371813e-16
during the,5.097918615026842e-16
take less time,5.095208109595628e-16
take less,5.095208109595628e-16
the one,5.087076593301987e-16
distance as,5.074066167232161e-16
is the correct,5.048045315092509e-16
cloth,5.041540102057596e-16
which means it,5.039371697712625e-16
is smoother than,5.030698080332741e-16
distance due to,5.02852967598777e-16
distance due,5.02852967598777e-16
to accelerate,5.026361271642799e-16
suggesting that,5.0133508455729725e-16
less gravitational force,5.005761430365574e-16
means it,4.996003610813204e-16
made,4.996003610813204e-16
on mercury than,4.992751004295748e-16
mercury than on,4.992751004295748e-16
feel less,4.992751004295748e-16
than on earth,4.992751004295748e-16
mercury than,4.992751004295748e-16
will feel less,4.992751004295748e-16
feel less gravitational,4.992751004295748e-16
would appear larger,4.991666802123262e-16
have led to,4.978656376053436e-16
because the,4.978656376053436e-16
have led,4.978656376053436e-16
cats,4.972151163018523e-16
assume that,4.961309141293668e-16
assume,4.961309141293668e-16
bag,4.949382917396328e-16
the field is,4.927969924489739e-16
of an object,4.913129907253844e-16
this is,4.909267437014364e-16
that the city,4.908183234841879e-16
moon,4.904930628324422e-16
the moon,4.904930628324422e-16
two objects,4.90059381963448e-16
that the green,4.894088606599567e-16
the outdoor,4.893478742877544e-16
outdoor court,4.893478742877544e-16
the outdoor court,4.893478742877544e-16
outdoor,4.893478742877544e-16
is why,4.891920202254596e-16
may have led,4.885414989219683e-16
is rougher than,4.88487288813344e-16
is closer,4.883246584874712e-16
that the plastic,4.882162382702226e-16
travel at,4.87890977618477e-16
sawdust has,4.874030866408585e-16
the sawdust has,4.874030866408585e-16
and allows,4.865899350114944e-16
pen to,4.864544097399337e-16
the pen to,4.864544097399337e-16
who is,4.85722573273506e-16
choose the,4.85722573273506e-16
smoother resulting in,4.853109152611404e-16
smoother resulting,4.853109152611404e-16
factors,4.848552115355176e-16
kayak,4.844215306665234e-16
animal,4.838794295802806e-16
that dan,4.828494375164194e-16
table has,4.825309531282518e-16
motion,4.822531263215524e-16
likely to,4.822531263215524e-16
its,4.822531263215524e-16
the cats,4.821447061043038e-16
lead to,4.818194454525582e-16
encountered,4.818194454525582e-16
experience more,4.818194454525582e-16
based on,4.81385764583564e-16
the observer,4.81385764583564e-16
the home,4.81385764583564e-16
the home floor,4.81385764583564e-16
moves more,4.805184028455756e-16
hard paper,4.786074965165699e-16
lead,4.783499985006046e-16
the trip,4.780874182869557e-16
school is further,4.77048955893622e-16
taxi encounters less,4.769269831492173e-16
smoother surface of,4.7683211545912485e-16
smooth than the,4.766152750246277e-16
smooth than,4.766152750246277e-16
that the street,4.762900143728821e-16
milo is,4.753142324176451e-16
offer less,4.742842403537839e-16
the towel,4.732542482899227e-16
affects,4.724953067691828e-16
garden,4.716550500855066e-16
is an example,4.709774237277031e-16
example of,4.709774237277031e-16
about,4.709774237277031e-16
an example of,4.709774237277031e-16
an example,4.709774237277031e-16
to throw,4.692427002517263e-16
road provides,4.692427002517263e-16
offers less friction,4.691342800344778e-16
brighter to,4.675621868843738e-16
whose school is,4.666406150377611e-16
person whose school,4.666406150377611e-16
whose,4.666406150377611e-16
whose school,4.666406150377611e-16
person whose,4.666406150377611e-16
the person whose,4.666406150377611e-16
which suggests that,4.649058915617843e-16
both travel at,4.646890511272872e-16
both travel,4.646890511272872e-16
might,4.629543276513104e-16
vehicle will,4.627916973254376e-16
it reasonable,4.62086965913322e-16
it reasonable to,4.62086965913322e-16
more smooth than,4.618701254788249e-16
and slow down,4.613280243925821e-16
and slow,4.613280243925821e-16
encountered less,4.61111183958085e-16
caused more friction,4.606775030890908e-16
caused more,4.606775030890908e-16
to roll,4.601354020028481e-16
is that,4.597017211338539e-16
worked out,4.594848806993568e-16
worked,4.594848806993568e-16
slice,4.594848806993568e-16
the slice,4.594848806993568e-16
slow down,4.592680402648597e-16
closer to bob,4.588343593958655e-16
this is based,4.588343593958655e-16
around,4.588343593958655e-16
that the mirror,4.584006785268713e-16
which means,4.579669976578771e-16
an incorrect,4.575333167888829e-16
to an incorrect,4.575333167888829e-16
led to an,4.575333167888829e-16
taxi can drive,4.572622662457615e-16
drive faster in,4.572622662457615e-16
can drive,4.572622662457615e-16
can drive faster,4.572622662457615e-16
the wedding floor,4.570996359198887e-16
the wedding,4.570996359198887e-16
less friction therefore,4.570996359198887e-16
more resistance not,4.566659550508945e-16
to an,4.565575348336459e-16
the blue rug,4.564491146163974e-16
knob to,4.562322741819003e-16
the knob to,4.562322741819003e-16
calm water therefore,4.557985933129061e-16
rubber mat has,4.557985933129061e-16
water therefore,4.557985933129061e-16
mat has,4.557985933129061e-16
likely that dan,4.553649124439119e-16
taxi encounters,4.552158346451951e-16
the taxi encounters,4.552158346451951e-16
gravel road,4.544975507059235e-16
heat generated,4.536301889679351e-16
reasonable,4.527628272299467e-16
during,4.527628272299467e-16
encounters less friction,4.52640854485542e-16
distance than,4.5232914636095245e-16
sidewalk has,4.522749362523282e-16
the sidewalk has,4.522749362523282e-16
sweat more,4.518954654919582e-16
school is,4.518954654919582e-16
this is an,4.518954654919582e-16
full of bricks,4.514753371501201e-16
bricks,4.514753371501201e-16
full of,4.514753371501201e-16
of bricks,4.514753371501201e-16
physical activity,4.51461784622964e-16
rock to,4.510687613354381e-16
further away is,4.510281037539698e-16
they both,4.500523217987329e-16
and smoother,4.490765398434959e-16
faster and smoother,4.490765398434959e-16
mass of,4.490765398434959e-16
to not,4.484260185400046e-16
more friction and,4.479923376710104e-16
distance therefore,4.479923376710104e-16
floor the,4.479923376710104e-16
whereas,4.475586568020162e-16
bacon,4.466912950640278e-16
engaging in,4.460407737605365e-16
engaging,4.460407737605365e-16
street which,4.453902524570452e-16
objects,4.452818322397967e-16
on the indoor,4.444822331375886e-16
truck will,4.436555289810684e-16
be thrown,4.4360131887244414e-16
bacon to experience,4.4275428592518984e-16
and allowing,4.426255369172072e-16
and allowing the,4.426255369172072e-16
distance as the,4.423544863740858e-16
tracks,4.41798832760687e-16
the ends,4.414871246360974e-16
in the second,4.408366033326061e-16
the friction between,4.40619762898109e-16
correct answer,4.40619762898109e-16
ends,4.40619762898109e-16
is the opposite,4.404571325722362e-16
rocks,4.397727299508547e-16
generates less heat,4.397524011601206e-16
its gravitational,4.372316311090918e-16
that milo,4.371503159461554e-16
slows down,4.371503159461554e-16
either,4.3674712826326234e-16
encounters more,4.358492733391728e-16
the slice of,4.347650711666873e-16
slice of,4.347650711666873e-16
slice of bread,4.347650711666873e-16
of bread,4.347650711666873e-16
on the road,4.345482307321902e-16
friday,4.3375540789356015e-16
on friday,4.3375540789356015e-16
to determine the,4.3368086899420177e-16
skateboard,4.3281350725621337e-16
when he,4.3281350725621337e-16
heat to,4.3216298595272207e-16
foot to,4.321138580417813e-16
ear,4.3021142204224816e-16
brighter to the,4.293711653585719e-16
but not,4.2934406030425976e-16
person who is,4.2912721986976265e-16
therefore todd,4.2912721986976265e-16
softball,4.2891037943526555e-16
is engaging,4.2874774910939273e-16
is engaging in,4.2874774910939273e-16
therefore option,4.2847669856627135e-16
choice,4.2847669856627135e-16
therefore option is,4.2847669856627135e-16
to cover greater,4.2825985813177425e-16
the smaller distance,4.2809722780590143e-16
soft paper,4.2774486209984364e-16
gravitational force between,4.2760933682828295e-16
tanya,4.2709434079635233e-16
skating,4.2690460541616737e-16
larger in,4.2652513465579744e-16
appear brighter to,4.2647092454717317e-16
rougher surface of,4.2630829422130034e-16
more resistance on,4.2609145378680324e-16
taxi to drive,4.259017184066183e-16
rougher than the,4.2587461335230614e-16
quickly this,4.253325122660634e-16
street which suggests,4.2500725161431774e-16
on the principle,4.2500725161431774e-16
soft,4.2457357074532354e-16
twenty,4.2413988987632933e-16
is sitting,4.238146292245837e-16
and heat up,4.2370620900733513e-16
bill therefore it,4.2370620900733513e-16
street light would,4.235667662083934e-16
must,4.2327252813834093e-16
to slow down,4.2283884726934673e-16
than the blanket,4.2197148553135833e-16
street has more,4.2164622487961267e-16
each,4.215378046623641e-16
the smooth cement,4.2145119554350737e-16
smooth cement,4.2145119554350737e-16
the rock,4.212803066463988e-16
in the reasoning,4.208872833588728e-16
to experience more,4.204536024898786e-16
hairy skin,4.200199216208844e-16
hairy,4.200199216208844e-16
on the information,4.1991150140363587e-16
an incorrect answer,4.19152559882896e-16
more friction when,4.19152559882896e-16
red rug is,4.182851981449076e-16
it important,4.180683577104105e-16
it important to,4.180683577104105e-16
hand,4.172009959724221e-16
force between,4.172009959724221e-16
yo,4.163336342344337e-16
bacon to,4.1606258369131233e-16
the bacon to,4.1606258369131233e-16
rolls,4.1557469271369385e-16
group,4.150325916274511e-16
and generate,4.150325916274511e-16
away is,4.145989107584569e-16
it is closer,4.145989107584569e-16
incorrect answer choice,4.145989107584569e-16
more resistance and,4.141652298894627e-16
terry,4.1400259956358987e-16
the skateboard,4.135011560588153e-16
be generated,4.128641872824801e-16
the friction,4.128641872824801e-16
to be generated,4.128641872824801e-16
