feature,importance
film pacing,4.9439619065339e-17
film is described,4.85722573273506e-17
however,4.85722573273506e-17
adaptation,4.85722573273506e-17
also,4.85722573273506e-17
gothic,4.85722573273506e-17
from,4.85722573273506e-17
is disappointing and,4.7704895589362195e-17
performances,4.7379634937616544e-17
experience,4.7271214720367993e-17
tone is,4.683753385137379e-17
it features,4.683753385137379e-17
from the,4.683753385137379e-17
over the top,4.683753385137379e-17
over the,4.683753385137379e-17
the top,4.683753385137379e-17
top,4.683753385137379e-17
emotional,4.683753385137379e-17
overall they,4.597017211338539e-17
but overall they,4.597017211338539e-17
overall they praise,4.597017211338539e-17
zipper,4.580754178751256e-17
is often,4.575333167888829e-17
child,4.5536491244391186e-17
is also,4.5536491244391186e-17
performances the,4.5102810375396984e-17
reviews and,4.5102810375396984e-17
critics have,4.5102810375396984e-17
film for its,4.5102810375396984e-17
tension,4.5102810375396984e-17
performances the film,4.5102810375396984e-17
some critics praise,4.466912950640278e-17
but it,4.423544863740858e-17
it may not,4.423544863740858e-17
harmon,4.423544863740858e-17
war,4.423544863740858e-17
critics find it,4.404571325722362e-17
hartley,4.380176776841438e-17
drama,4.336808689942018e-17
storytelling,4.336808689942018e-17
sergeant,4.336808689942018e-17
compelling,4.336808689942018e-17
inconsistent,4.336808689942018e-17
political,4.336808689942018e-17
remake,4.3151246464923076e-17
while the,4.2717565595928875e-17
film patrick,4.2609145378680324e-17
they praise,4.255493527005605e-17
successful adaptation of,4.2500725161431774e-17
wasted lives,4.2500725161431774e-17
wasted,4.2500725161431774e-17
successful adaptation,4.2500725161431774e-17
considered,4.2500725161431774e-17
is successful adaptation,4.2500725161431774e-17
adaptation of anton,4.2500725161431774e-17
film the,4.2500725161431774e-17
of anton,4.2500725161431774e-17
42nd street is,4.2500725161431774e-17
of anton chekhov,4.2500725161431774e-17
street is successful,4.2500725161431774e-17
loneliness wasted,4.2500725161431774e-17
loneliness wasted lives,4.2500725161431774e-17
is successful,4.2500725161431774e-17
fandom and,4.163336342344337e-17
fandom,4.163336342344337e-17
intellectual,4.163336342344337e-17
revenge,4.141652298894627e-17
preposterous,4.141652298894627e-17
revenge and,4.141652298894627e-17
innovative and,4.138941793463413e-17
innovative and successful,4.138941793463413e-17
romantic hope and,4.138941793463413e-17
and successful,4.138941793463413e-17
those,4.0766001685454967e-17
disappointing and,4.0766001685454967e-17
romantic,4.0549161250957866e-17
appreciate the film,4.0332320816460765e-17
flat,4.0115480381963664e-17
is criticized for,3.9898639947466563e-17
gary cooper,3.9898639947466563e-17
is criticized,3.9898639947466563e-17
may not,3.9898639947466563e-17
unengaging,3.979021973021801e-17
challenges,3.968179951296946e-17
they,3.94920641327845e-17
the plot is,3.946495907847236e-17
the plot,3.946495907847236e-17
matter,3.913969842672671e-17
subject matter,3.913969842672671e-17
of children from,3.903127820947816e-17
children from,3.903127820947816e-17
over,3.903127820947816e-17
and confusing,3.903127820947816e-17
funny,3.881443777498106e-17
mixed but,3.8163916471489756e-17
are mixed but,3.8163916471489756e-17
while,3.8163916471489756e-17
promise,3.729655473350135e-17
on its promise,3.729655473350135e-17
make it,3.729655473350135e-17
its promise,3.729655473350135e-17
for its lack,3.729655473350135e-17
is well,3.729655473350135e-17
and tone,3.729655473350135e-17
insight,3.69712940817557e-17
that explores themes,3.6917083973131426e-17
based,3.686287386450715e-17
adaptation of,3.642919299551295e-17
the movie features,3.642919299551295e-17
it has,3.642919299551295e-17
is highly,3.642919299551295e-17
movie features,3.642919299551295e-17
the 1978,3.5778671692021646e-17
camp,3.5778671692021646e-17
1978,3.5778671692021646e-17
film patrick evil,3.5778671692021646e-17
film tone,3.5561831257524545e-17
with some critics,3.5561831257524545e-17
the film tone,3.5561831257524545e-17
film that,3.5561831257524545e-17
film is thought,3.5128150388530344e-17
make it satisfying,3.469446951953614e-17
york,3.469446951953614e-17
pays,3.469446951953614e-17
particularly,3.469446951953614e-17
pays homage to,3.469446951953614e-17
pays homage,3.469446951953614e-17
strong performances and,3.469446951953614e-17
humorless,3.469446951953614e-17
it satisfying,3.469446951953614e-17
homage to the,3.469446951953614e-17
homage to,3.469446951953614e-17
homage,3.469446951953614e-17
criticized for,3.469446951953614e-17
well,3.469446951953614e-17
but the,3.469446951953614e-17
unengaging thriller that,3.458604930228759e-17
unengaging thriller,3.458604930228759e-17
social commentary,3.447762908503904e-17
and social,3.447762908503904e-17
and social commentary,3.447762908503904e-17
find it,3.426078865054194e-17
is predictable,3.426078865054194e-17
evil,3.415236843329339e-17
evil awakens,3.415236843329339e-17
patrick evil,3.415236843329339e-17
awakens,3.415236843329339e-17
donaggio,3.415236843329339e-17
patrick evil awakens,3.415236843329339e-17
pino,3.415236843329339e-17
by pino,3.415236843329339e-17
by pino donaggio,3.415236843329339e-17
score by,3.415236843329339e-17
score by pino,3.415236843329339e-17
pino donaggio,3.415236843329339e-17
tension and,3.382710778154774e-17
approach to,3.382710778154774e-17
tension and logic,3.382710778154774e-17
and logic,3.382710778154774e-17
set,3.382710778154774e-17
overall the,3.382710778154774e-17
scenery in,3.361026734705064e-17
vanya funny,3.361026734705064e-17
wasted lives romantic,3.361026734705064e-17
the challenges,3.361026734705064e-17
successful straight film,3.361026734705064e-17
successful straight,3.361026734705064e-17
performances and unique,3.361026734705064e-17
scenery,3.361026734705064e-17
of actors chewing,3.361026734705064e-17
scenery in stagecraft,3.361026734705064e-17
touching and vital,3.361026734705064e-17
vital with,3.361026734705064e-17
vital,3.361026734705064e-17
underwhelming,3.361026734705064e-17
underwhelming with,3.361026734705064e-17
underwhelming with drawback,3.361026734705064e-17
with strong,3.361026734705064e-17
vital with focus,3.361026734705064e-17
play it,3.361026734705064e-17
play it is,3.361026734705064e-17
stagecraft,3.361026734705064e-17
wire,3.361026734705064e-17
wire vanya,3.361026734705064e-17
wire vanya funny,3.361026734705064e-17
stagecraft fashion the,3.361026734705064e-17
stagecraft fashion,3.361026734705064e-17
talky and underwhelming,3.361026734705064e-17
talky and,3.361026734705064e-17
straight,3.361026734705064e-17
touching and,3.361026734705064e-17
straight film,3.361026734705064e-17
straight film adaptation,3.361026734705064e-17
with drawback,3.361026734705064e-17
with drawback of,3.361026734705064e-17
on loneliness,3.361026734705064e-17
on loneliness wasted,3.361026734705064e-17
touching,3.361026734705064e-17
with strong performances,3.361026734705064e-17
style the,3.361026734705064e-17
record of creative,3.361026734705064e-17
unique cinematic,3.361026734705064e-17
record,3.361026734705064e-17
record of,3.361026734705064e-17
cinematic style,3.361026734705064e-17
vanya play it,3.361026734705064e-17
of actors,3.361026734705064e-17
unique cinematic style,3.361026734705064e-17
cinematic style the,3.361026734705064e-17
cinematic,3.361026734705064e-17
vanya funny touching,3.361026734705064e-17
style the film,3.361026734705064e-17
of creative,3.361026734705064e-17
story is,3.3393426912553537e-17
of the movie,3.3393426912553537e-17
the story is,3.3393426912553537e-17
charming and,3.3068166260807885e-17
and overly,3.300040362502754e-17
with many reviewers,3.2959746043559335e-17
personality,3.2959746043559335e-17
self congratulatory,3.2959746043559335e-17
those who are,3.2959746043559335e-17
watch the film,3.2959746043559335e-17
self congratulatory and,3.2959746043559335e-17
those who,3.2959746043559335e-17
of harmon,3.2959746043559335e-17
who are,3.2959746043559335e-17
status,3.2959746043559335e-17
congratulatory and,3.2959746043559335e-17
congratulatory,3.2959746043559335e-17
attempt,3.2959746043559335e-17
attempt to,3.2959746043559335e-17
length,3.252606517456513e-17
the reviewers,3.252606517456513e-17
is unique and,3.252606517456513e-17
unique and thought,3.252606517456513e-17
climax,3.252606517456513e-17
they praise the,3.2146594414195206e-17
most,3.209238430557093e-17
film that fails,3.209238430557093e-17
film themes,3.209238430557093e-17
film themes of,3.209238430557093e-17
slow and the,3.209238430557093e-17
the film themes,3.209238430557093e-17
and enjoyable watch,3.187554387107383e-17
enjoyable watch,3.187554387107383e-17
biopic,3.165870343657673e-17
slow and,3.165870343657673e-17
are well,3.144186300207963e-17
the documentary is,3.122502256758253e-17
lack,3.122502256758253e-17
documentary is,3.122502256758253e-17
with many,3.122502256758253e-17
montenegro,3.122502256758253e-17
lack of,3.122502256758253e-17
are praised,3.122502256758253e-17
other,3.122502256758253e-17
overall the film,3.122502256758253e-17
film tone is,3.0791341698588326e-17
period,3.0791341698588326e-17
speed,3.0682921481339775e-17
speed kills,3.0682921481339775e-17
kills,3.0682921481339775e-17
strong performance,3.0682921481339775e-17
commentary,3.0574501264091225e-17
ability,3.0357660829594124e-17
ability to,3.0357660829594124e-17
brothers,3.0140820395097023e-17
on group,2.981555974335137e-17
on group of,2.981555974335137e-17
praised the film,2.949029909160572e-17
the movie sergeant,2.949029909160572e-17
script,2.949029909160572e-17
movie sergeant york,2.949029909160572e-17
movie sergeant,2.949029909160572e-17
is praised for,2.949029909160572e-17
gary cooper the,2.949029909160572e-17
children,2.949029909160572e-17
is psychological,2.949029909160572e-17
and charm,2.949029909160572e-17
explores,2.949029909160572e-17
the performance of,2.949029909160572e-17
sergeant york,2.949029909160572e-17
cooper the,2.949029909160572e-17
about the documentary,2.949029909160572e-17
golem,2.949029909160572e-17
simplicity,2.949029909160572e-17
simplicity and,2.949029909160572e-17
simplicity and charm,2.949029909160572e-17
critics find,2.949029909160572e-17
performance of,2.949029909160572e-17
the performance,2.949029909160572e-17
violence the,2.940898392866931e-17
the movie assassins,2.940898392866931e-17
violence the characters,2.940898392866931e-17
script shallow dialogue,2.940898392866931e-17
climax is,2.940898392866931e-17
climax is predictable,2.940898392866931e-17
story is convoluted,2.940898392866931e-17
to live,2.940898392866931e-17
script shallow,2.940898392866931e-17
marred,2.940898392866931e-17
shallow dialogue and,2.940898392866931e-17
marred by,2.940898392866931e-17
revenge and violence,2.940898392866931e-17
shallow dialogue,2.940898392866931e-17
silly and,2.940898392866931e-17
often silly,2.940898392866931e-17
often silly and,2.940898392866931e-17
silly and confusing,2.940898392866931e-17
strong supporting performances,2.940898392866931e-17
poorly made film,2.940898392866931e-17
paced script and,2.940898392866931e-17
paced script,2.940898392866931e-17
strong supporting,2.940898392866931e-17
runtime the story,2.940898392866931e-17
runtime the,2.940898392866931e-17
runtime,2.940898392866931e-17
the climax is,2.940898392866931e-17
the climax,2.940898392866931e-17
underdeveloped and,2.940898392866931e-17
underdeveloped and the,2.940898392866931e-17
by preposterous script,2.940898392866931e-17
by preposterous,2.940898392866931e-17
nonsensical with focus,2.940898392866931e-17
nonsensical with,2.940898392866931e-17
is marred by,2.940898392866931e-17
supporting performances,2.940898392866931e-17
supporting performances the,2.940898392866931e-17
silly,2.940898392866931e-17
on revenge and,2.940898392866931e-17
plot is often,2.940898392866931e-17
on revenge,2.940898392866931e-17
convoluted,2.940898392866931e-17
on its potential,2.940898392866931e-17
too long runtime,2.940898392866931e-17
overall assassins,2.940898392866931e-17
overall assassins is,2.940898392866931e-17
is marred,2.940898392866931e-17
script and strong,2.940898392866931e-17
and nonsensical,2.940898392866931e-17
potential despite,2.940898392866931e-17
movie assassins,2.940898392866931e-17
movie assassins is,2.940898392866931e-17
preposterous script shallow,2.940898392866931e-17
preposterous script,2.940898392866931e-17
and the plot,2.940898392866931e-17
predictable overall,2.940898392866931e-17
potential despite fast,2.940898392866931e-17
predictable overall assassins,2.940898392866931e-17
film vanya on,2.927345865710862e-17
vanya on 42nd,2.927345865710862e-17
on 42nd street,2.927345865710862e-17
42nd,2.927345865710862e-17
42nd street,2.927345865710862e-17
hope,2.927345865710862e-17
vanya on,2.927345865710862e-17
on 42nd,2.927345865710862e-17
film vanya,2.927345865710862e-17
the film vanya,2.927345865710862e-17
chekhov,2.927345865710862e-17
reviewers noting its,2.905661822261152e-17
noting,2.905661822261152e-17
mixed but overall,2.905661822261152e-17
reviewers noting,2.905661822261152e-17
noting its,2.905661822261152e-17
that explores,2.905661822261152e-17
many reviewers noting,2.905661822261152e-17
logic,2.862293735361732e-17
acting and,2.862293735361732e-17
intellectual and,2.862293735361732e-17
pacing is,2.862293735361732e-17
is slow,2.862293735361732e-17
violence,2.862293735361732e-17
exploration of cinema,2.862293735361732e-17
pacing is slow,2.862293735361732e-17
film titled,2.862293735361732e-17
film pacing is,2.862293735361732e-17
its characters,2.8514517136368767e-17
the audience,2.8297676701871666e-17
mixed,2.8189256484623115e-17
to harmon,2.8080836267374565e-17
others found it,2.8080836267374565e-17
celebrity status,2.8080836267374565e-17
of fandom,2.8080836267374565e-17
to be self,2.8080836267374565e-17
portrayal of harmon,2.8080836267374565e-17
celebrity status the,2.8080836267374565e-17
report,2.8080836267374565e-17
to harmon fans,2.8080836267374565e-17
report of,2.8080836267374565e-17
report of the,2.8080836267374565e-17
status the,2.8080836267374565e-17
of the challenges,2.8080836267374565e-17
charming and amusing,2.8080836267374565e-17
overly focused,2.8080836267374565e-17
overly focused on,2.8080836267374565e-17
status the film,2.8080836267374565e-17
focused on,2.8080836267374565e-17
and overly focused,2.8080836267374565e-17
own,2.8080836267374565e-17
own celebrity,2.8080836267374565e-17
own celebrity status,2.8080836267374565e-17
the world of,2.8080836267374565e-17
the world,2.8080836267374565e-17
the way it,2.8080836267374565e-17
focused,2.8080836267374565e-17
others found,2.8080836267374565e-17
of fandom and,2.8080836267374565e-17
way it,2.8080836267374565e-17
on his,2.8080836267374565e-17
personality and,2.8080836267374565e-17
to be charming,2.8080836267374565e-17
way,2.8080836267374565e-17
world of,2.8080836267374565e-17
the way,2.8080836267374565e-17
while others found,2.8080836267374565e-17
on his own,2.8080836267374565e-17
personality and the,2.8080836267374565e-17
some reviewers found,2.8080836267374565e-17
writer and producer,2.8080836267374565e-17
producer,2.8080836267374565e-17
producer the,2.8080836267374565e-17
of harmon personality,2.8080836267374565e-17
way it explores,2.8080836267374565e-17
producer the reviews,2.8080836267374565e-17
tribute to harmon,2.8080836267374565e-17
world of fandom,2.8080836267374565e-17
fans,2.802662615875029e-17
based on,2.778268066994105e-17
it may,2.7755575615628914e-17
with,2.7755575615628914e-17
the horror,2.7755575615628914e-17
second,2.7755575615628914e-17
opinions about the,2.7755575615628914e-17
and enjoyable,2.7701365507004638e-17
battle,2.7538735181131813e-17
lacks,2.7321894746634712e-17
condition some,2.7321894746634712e-17
condition some reviewers,2.7321894746634712e-17
and the human,2.7321894746634712e-17
but it lacks,2.7321894746634712e-17
it lacks,2.7321894746634712e-17
human condition some,2.7321894746634712e-17
playing,2.710505431213761e-17
subject,2.688821387764051e-17
is slow and,2.688821387764051e-17
supporting,2.688821387764051e-17
piece,2.688821387764051e-17
appreciate its,2.688821387764051e-17
its lack,2.688821387764051e-17
its lack of,2.688821387764051e-17
by gary,2.688821387764051e-17
unique storytelling,2.688821387764051e-17
film unique storytelling,2.688821387764051e-17
the characters are,2.688821387764051e-17
and lack of,2.677979366039196e-17
and lack,2.677979366039196e-17
actresses,2.667137344314341e-17
lead actresses,2.667137344314341e-17
muddled and,2.6617163334519134e-17
cheesy,2.6617163334519134e-17
satire and social,2.6617163334519134e-17
satire and,2.6617163334519134e-17
satire,2.6617163334519134e-17
zipper is disappointing,2.6617163334519134e-17
promise the,2.6617163334519134e-17
promise the film,2.6617163334519134e-17
movie zipper is,2.6617163334519134e-17
zipper is muddled,2.6617163334519134e-17
story revolves around,2.6617163334519134e-17
poorly developed,2.6617163334519134e-17
story revolves,2.6617163334519134e-17
poorly developed the,2.6617163334519134e-17
poorly drawn,2.6617163334519134e-17
movie attempts at,2.6617163334519134e-17
and muddled,2.6617163334519134e-17
poorly drawn characters,2.6617163334519134e-17
poorly executed,2.6617163334519134e-17
poorly executed with,2.6617163334519134e-17
the film structure,2.6617163334519134e-17
muddled plot,2.6617163334519134e-17
muddled plot despite,2.6617163334519134e-17
revolves around politician,2.6617163334519134e-17
wilson strong,2.6617163334519134e-17
wilson strong performance,2.6617163334519134e-17
plot despite,2.6617163334519134e-17
plot despite patrick,2.6617163334519134e-17
with poorly drawn,2.6617163334519134e-17
with poorly,2.6617163334519134e-17
tension the movie,2.6617163334519134e-17
that feels,2.6617163334519134e-17
and tension,2.6617163334519134e-17
characters and muddled,2.6617163334519134e-17
patrick wilson strong,2.6617163334519134e-17
the story revolves,2.6617163334519134e-17
structure is also,2.6617163334519134e-17
politician,2.6617163334519134e-17
politician infidelity,2.6617163334519134e-17
politician infidelity but,2.6617163334519134e-17
that feels like,2.6617163334519134e-17
structure is,2.6617163334519134e-17
strong performance zipper,2.6617163334519134e-17
performance zipper is,2.6617163334519134e-17
muddled and cheesy,2.6617163334519134e-17
developed,2.6617163334519134e-17
performance zipper,2.6617163334519134e-17
social commentary fall,2.6617163334519134e-17
storyline is,2.6454533008646308e-17
movie speed,2.6291902682773483e-17
movie speed kills,2.6291902682773483e-17
its ability,2.6237692574149207e-17
its ability to,2.6237692574149207e-17
various reviews and,2.6020852139652106e-17
including,2.6020852139652106e-17
various reviews,2.6020852139652106e-17
contains various reviews,2.6020852139652106e-17
strong performances,2.6020852139652106e-17
characters and,2.6020852139652106e-17
critics have praised,2.6020852139652106e-17
received,2.6020852139652106e-17
not appeal,2.6020852139652106e-17
water,2.6020852139652106e-17
not appeal to,2.6020852139652106e-17
attempts,2.6020852139652106e-17
budget,2.6020852139652106e-17
may not appeal,2.6020852139652106e-17
group of children,2.5804011705155006e-17
each other,2.5804011705155006e-17
battle each,2.5804011705155006e-17
rural village,2.5804011705155006e-17
battle each other,2.5804011705155006e-17
who battle,2.5804011705155006e-17
each,2.5804011705155006e-17
french resistance and,2.5804011705155006e-17
resistance and,2.5804011705155006e-17
who battle each,2.5804011705155006e-17
and unengaging,2.5695591487906455e-17
disappointing and unengaging,2.5695591487906455e-17
about dan,2.5587171270657905e-17
deliver some,2.5587171270657905e-17
about dan harmon,2.5587171270657905e-17
harmontown about dan,2.5587171270657905e-17
harmontown about,2.5587171270657905e-17
tone are,2.5587171270657905e-17
describes film titled,2.5587171270657905e-17
describes film,2.5587171270657905e-17
text describes film,2.5587171270657905e-17
and tone are,2.5587171270657905e-17
to deliver some,2.5587171270657905e-17
political insight the,2.551940863487756e-17
social or political,2.551940863487756e-17
social or,2.551940863487756e-17
or political,2.551940863487756e-17
insight the,2.551940863487756e-17
or political insight,2.551940863487756e-17
political insight,2.551940863487756e-17
innovative,2.5370330836160804e-17
text describes,2.5153490401663703e-17
aims to,2.5153490401663703e-17
film aims to,2.5153490401663703e-17
the film aims,2.5153490401663703e-17
film aims,2.5153490401663703e-17
aims,2.5153490401663703e-17
potential,2.5153490401663703e-17
world war,2.5153490401663703e-17
its potential,2.5153490401663703e-17
describes,2.5153490401663703e-17
the text describes,2.5153490401663703e-17
of children,2.47198095326695e-17
standout,2.47198095326695e-17
for those who,2.42861286636753e-17
to create,2.42861286636753e-17
becomes,2.42861286636753e-17
is inconsistent,2.42861286636753e-17
is considered,2.42861286636753e-17
who are interested,2.42861286636753e-17
contributions,2.42861286636753e-17
are interested,2.42861286636753e-17
unique story,2.42861286636753e-17
tone is inconsistent,2.42861286636753e-17
is described as,2.42861286636753e-17
is described,2.42861286636753e-17
see for those,2.42861286636753e-17
create,2.42861286636753e-17
film is noted,2.42861286636753e-17
watch,2.3852447794681098e-17
by slavoj žék,2.3566150658509144e-17
themes of ideology,2.3566150658509144e-17
žék,2.3566150658509144e-17
structure but overall,2.3566150658509144e-17
worth watching the,2.3566150658509144e-17
psychoanalysis and the,2.3566150658509144e-17
society many,2.3566150658509144e-17
society many reviewers,2.3566150658509144e-17
provoking experience that,2.3566150658509144e-17
that is well,2.3566150658509144e-17
the film length,2.3566150658509144e-17
slavoj žék the,2.3566150658509144e-17
the film intellectual,2.3566150658509144e-17
watching the,2.3566150658509144e-17
structure but,2.3566150658509144e-17
slavoj žék,2.3566150658509144e-17
thought provoking experience,2.3566150658509144e-17
provoking experience,2.3566150658509144e-17
well worth watching,2.3566150658509144e-17
well worth,2.3566150658509144e-17
watching the reviews,2.3566150658509144e-17
of ideology,2.3566150658509144e-17
of ideology psychoanalysis,2.3566150658509144e-17
moving and,2.3418766925686896e-17
gore,2.3418766925686896e-17
despite this,2.3418766925686896e-17
film is also,2.3418766925686896e-17
highly commended,2.3418766925686896e-17
storytelling and,2.3418766925686896e-17
subtlety,2.3418766925686896e-17
of subtlety,2.3418766925686896e-17
is highly commended,2.3418766925686896e-17
lack of subtlety,2.3418766925686896e-17
mostly negative some,2.2985086056692694e-17
negative some,2.2985086056692694e-17
are often,2.2985086056692694e-17
negative some critics,2.2985086056692694e-17
film campy,2.2768245622195593e-17
others criticize the,2.2768245622195593e-17
appreciate the,2.2768245622195593e-17
actions,2.2768245622195593e-17
the film campy,2.2768245622195593e-17
use of,2.2551405187698492e-17
the movie zipper,2.2551405187698492e-17
that it,2.2551405187698492e-17
infidelity,2.2551405187698492e-17
some reviews,2.2551405187698492e-17
wilson,2.2551405187698492e-17
some critics find,2.2551405187698492e-17
flaws the film,2.2551405187698492e-17
subtle,2.2551405187698492e-17
use,2.2551405187698492e-17
criticized for being,2.2551405187698492e-17
life his,2.2551405187698492e-17
patrick wilson,2.2551405187698492e-17
movie zipper,2.2551405187698492e-17
enjoyable,2.233456475320139e-17
american men,2.211772431870429e-17
african american,2.211772431870429e-17
african american men,2.211772431870429e-17
the movie speed,2.211772431870429e-17
speed kills is,2.211772431870429e-17
african,2.211772431870429e-17
predictability,2.211772431870429e-17
bus,2.211772431870429e-17
american,2.211772431870429e-17
men,2.211772431870429e-17
emotional depth,2.211772431870429e-17
kills is,2.211772431870429e-17
empathy,2.211772431870429e-17
first,2.211772431870429e-17
content,2.211772431870429e-17
the style,2.190088388420719e-17
original film,2.190088388420719e-17
characters actions are,2.190088388420719e-17
it has its,2.190088388420719e-17
original film style,2.190088388420719e-17
characters actions,2.190088388420719e-17
the film patrick,2.190088388420719e-17
movie pacing and,2.190088388420719e-17
it emotionally,2.190088388420719e-17
overplotted,2.190088388420719e-17
successfully,2.190088388420719e-17
unique storytelling and,2.190088388420719e-17
overplotted and,2.190088388420719e-17
overplotted and empty,2.190088388420719e-17
style and tone,2.190088388420719e-17
predictable plot the,2.190088388420719e-17
that relies heavily,2.190088388420719e-17
the film budget,2.190088388420719e-17
misguided,2.190088388420719e-17
misguided attempt,2.190088388420719e-17
misguided attempt to,2.190088388420719e-17
cliches and predictable,2.190088388420719e-17
the characters actions,2.190088388420719e-17
cliches and,2.190088388420719e-17
satisfying and enjoyable,2.190088388420719e-17
movie is unique,2.190088388420719e-17
and fails to,2.190088388420719e-17
the film score,2.190088388420719e-17
of camp absurdity,2.190088388420719e-17
of camp,2.190088388420719e-17
movie pacing,2.190088388420719e-17
satisfying and,2.190088388420719e-17
and fails,2.190088388420719e-17
camp absurdity and,2.190088388420719e-17
successfully pays,2.190088388420719e-17
film style and,2.190088388420719e-17
result of,2.190088388420719e-17
result of misguided,2.190088388420719e-17
yuzna the film,2.190088388420719e-17
of misguided attempt,2.190088388420719e-17
of misguided,2.190088388420719e-17
nonsensical the,2.190088388420719e-17
nonsensical the film,2.190088388420719e-17
standout and it,2.190088388420719e-17
standout and,2.190088388420719e-17
the audience directed,2.190088388420719e-17
are inconsistent,2.190088388420719e-17
fall flat and,2.190088388420719e-17
by richard,2.190088388420719e-17
by richard franklin,2.190088388420719e-17
the original film,2.190088388420719e-17
often nonsensical,2.190088388420719e-17
often nonsensical the,2.190088388420719e-17
result,2.190088388420719e-17
richard,2.190088388420719e-17
tone are inconsistent,2.190088388420719e-17
richard franklin,2.190088388420719e-17
richard franklin the,2.190088388420719e-17
yuzna the,2.190088388420719e-17
flat and the,2.190088388420719e-17
flat and,2.190088388420719e-17
to create tension,2.190088388420719e-17
to deliver compelling,2.190088388420719e-17
the movie pacing,2.190088388420719e-17
to emulate,2.190088388420719e-17
to emulate the,2.190088388420719e-17
to engage,2.190088388420719e-17
find it emotionally,2.190088388420719e-17
to engage the,2.190088388420719e-17
poorly made overplotted,2.190088388420719e-17
plot the movie,2.190088388420719e-17
story and fails,2.190088388420719e-17
by hartley,2.190088388420719e-17
by hartley hartley,2.190088388420719e-17
thriller that relies,2.190088388420719e-17
storytelling and atmosphere,2.190088388420719e-17
heavily on,2.190088388420719e-17
on cliches,2.190088388420719e-17
yuzna,2.190088388420719e-17
suggesting,2.190088388420719e-17
on cliches and,2.190088388420719e-17
has its,2.190088388420719e-17
the 1978 australian,2.190088388420719e-17
while it has,2.190088388420719e-17
