id,text,rationale
QuaRel_V1_B5_0407,"Question: Actors are performing a demonstration of life in the Old West, and one thing they are showing is a stagecoach ride. The driver sees that her horses have to exert much more effort to get the stagecoach up to speed after passengers have boarded than when there were no passengers. This is because when passengers are on it, the stagecoach (A) weighs more (B) weighs less.
","The answer is B because the question states that the driver sees that her horses have to exert much more effort to get the stagecoach up to speed after passengers have boarded than when there were no passengers, indicating that when passengers are on it, the stagecoach weighs less.</s>"
QuaRel_V1_Fr_0011,"Question: William is ice skating and notices that his ice skates glides quicker on wet ice as opposed to freshly fallen snow. The reason for this is because there is more friction on the (A) wet ice (B) freshly fallen snow
","The answer is B because the question states that the ice skates glides quicker on wet ice as opposed to freshly fallen snow, indicating that there is more friction on the freshly fallen snow.</s>"
QuaRel_V1_B3_0099,"Question: Two boats set sail from the same port and experience similar speeds on their journey. The first stops its trip in London, while the second continued onward to Norway. Which of the two has covered more distance by the end of their respective journies? (A) The boat to London (B) the boat to Norway
","The answer is B because the question indicates that the boat to London stopped its trip in London, suggesting that the boat to Norway has covered more distance by the end of its respective journies.</s>"
QuaRel_V1_B5_1166,"Question: The mass of Mars is less than the mass of Neptune. If a brick is dropped from 1 mile up on each planet, where will it fall the fastest? (A) Mars (B) Neptune
","The answer is A because the question indicates that the mass of Mars is less than the mass of Neptune, suggesting that the brick will fall the fastest on Mars.</s>"
QuaRel_V1_Fr_0638,"Question: Jose pushed his burrito cart on the bumpy sidewalk and went slow, while much faster on the street because it had (A) more resistance (B) less resistance
","The answer is A because the question indicates that Jose went slow on the bumpy sidewalk, suggesting that the burrito cart has more resistance on the bumpy sidewalk compared to the street.</s>"
QuaRel_V1_Fr_1552,"Question: A zebra is forced to run at a slow pace in a zoo, but can run at a fast pace in a field. Which surface has less resistance? (A) field (B) zoo
","The answer is B because the question indicates that the zebra can run at a fast pace in a field, suggesting that the zoo has less resistance.</s>"
QuaRel_V1_B4_0449,"Question: Mars has a greater mass than the moon. Which object will attract fewer objects to it? (A) Moon (B) Mars
","The answer is B because the question states that Mars has a greater mass than the moon, indicating that Mars will attract fewer objects to it.</s>"
QuaRel_V1_B3_0039,"Question: Mike is a concert listening to a performance. The orchestra is arrayed in front of him, with the bongos nearby and the snare in the back. Which drum will sound louder to him? (A) snare (B) bongo
","The answer is B because the question indicates that the orchestra is arrayed in front of Mike, suggesting that the bongos will sound louder to him.</s>"
QuaRel_V1_B5_0192,"Question: The Sun is closer to the Earth then the nearest star. Which object looks bigger to someone standing on the Earth looking up? (A) Sun (B) Star
","The answer is A because the question indicates that the Sun is closer to the Earth than the nearest star, suggesting that the Sun looks bigger to someone standing on the Earth looking up.</s>"
QuaRel_V1_B3_0038,"Question: Allie throws a ball to her friend, the ball seems to float longer than typically. This is likely which type of ball? (A) Baseball (B) Tennis Ball
","The answer is B because the question states that the car moves more smoothly into the garage than the parking lot, indicating that the gravel parking lot has a bumpier surface compared to the garage floor.</s>"
QuaRel_V1_Fr_0561,"Question: Sarah rolls a basketball over a wood floor and watches it roll fifteen feet. She rolls the basketball over the carpeting and the ball only rolls four feet. The wood floor has (A) more friction (B) less friction.
","The answer is B because the question indicates that the basketball rolls four feet over the carpeting, suggesting that the carpeting has less friction than the wood floor.</s>"
QuaRel_V1_Fr_0964,"Question: Cecilia takes her moped into town. First she drives down her gravel street slowly, then she takes a paved road, where she drives quickly. Because it has more friction, driving on the gravel street causes her moped to (A) heat up (B) stay cool.
","The answer is A because the question indicates that Cecilia drives down her gravel street slowly, indicating that the gravel street has more friction than the paved road, which causes her moped to heat up more.</s>"
QuaRel_V1_Fr_0210,"Question: Jenny dropped a spool of thread and watched it roll rather quickly across the slick hardwood floor. She picked up the spool, then dropped it on the the textured rubber mat in the kitchen, which was rather rougher than the wood floor. The spool moved noticeably slower. Which of the surfaces had the greatest amount of friction? (A) hardwood floor (B) textured rubber mat
","The answer is B because the question indicates that the spool moved noticeably slower on the textured rubber mat than the wood floor, suggesting that the textured rubber mat has a greater amount of friction than the hardwood floor.</s>"
QuaRel_V1_B5_0860,"Question: If a person riding a skateboard and a person riding skates both travel at 5 mph, but the skateboard rider stop first, which has travelled the lesser distance? (A) skateboard (B) skates
","The answer is B because the question indicates that the skateboard rider stop first, which has travelled the lesser distance.</s>"
QuaRel_V1_Fr_0354,"Question: Tony drives his car down a dirt road and his car gets very warm. Tony drives the same car down a paved road and the car stays cool. The car stays cool on the paved road because it has (A) more friction (B) less friction.
","The answer is B because the question indicates that the car stays cool on the paved road, suggesting that the car has less friction on the paved road compared to the dirt road.</s>"
QuaRel_V1_Fr_1525,"Question: A skittle rolls at a lesser rate of speed in a bag compared to a box. Which surface will make the skittle heat up less when rolling around? (A) bag (B) box
","The answer is B because the question indicates that the skittle heats up less when rolling around in a bag compared to a box, suggesting that the bag will make the skittle heat up less when rolling around.</s>"
QuaRel_V1_B4_0043,"Question: Ben wants to put up a poster in the school hall and he wants it to be resistant to tearing. What should he make the poster on? (A) construction paper (B) cardboard
","The answer is A because the question indicates that Ben wants the poster to be resistant to tearing, suggesting that he should make the poster on construction paper.</s>"
QuaRel_V1_B5_1155,"Question: A tree is thicker then a cactus. This means the _____ is stronger (A) tree (B) cactus
","The answer is A because the question states that the tree is thicker than the cactus, suggesting that the tree is stronger than the cactus.</s>"
QuaRel_V1_Fr_0615,"Question: A little boy rolls a rubber wagon tire faster over an asphalt road than his grassy front lawn. This is because the asphalt road has (A) more resistance (B) less resistance.
","The answer is B because the question states that the rubber wagon tire faster over an asphalt road than his grassy front lawn, indicating that the asphalt road has less resistance compared to the grassy front lawn.</s>"
QuaRel_V1_B5_0362,"Question: The sun has much more mass than the earth so it has (A) weaker gravity (B) stronger gravity
","nanotechnology is a new technology that allows for the creation of more mass than the earth, which has stronger gravitynanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the earthnanotechnology allows for the creation of more mass than the"
QuaRel_V1_B5_0146,"Question: Henry is playing with his younger brother.  Henry is bigger and stronger and he can throw the ball (A) farther (B) not as far.
","The answer is A because the question states that Henry is bigger and stronger and he can throw the ball farther, indicating that he is able to throw the ball farther than his younger brother.</s>"
QuaRel_V1_Fr_0843,"Question: Susan was driving her car on a snowy road when it started to slide, she applied her brakes. The car slid until it reached the dry pavement where it came to a stop. The car stopped because the dry pavement had (A) more friction or (B) less friction.
","The answer is A because the question indicates that the car slid until it reached the dry pavement, suggesting that the dry pavement has more friction compared to the snowy road.</s>"
QuaRel_V1_Fr_1179,"Question: Mary can slide a tortilla onto a table speedier then she can slide it onto the grill. This means the _____ makes the tortilla heat up more (A) grill (B) table
","The answer is B because the question indicates that the tortilla slides faster on the table than the grill, suggesting that the table makes the tortilla heat up more.</s>"
QuaRel_V1_B4_0111,"Question: The Flash is the fastest superhero in the universe. Him and Wolverine decide to race from one side of the earth to the other. Who wins this race? (A) The Flash (B) Wolverine
","The answer is B because the question indicates that the reason to use a computer program is to do something faster, more accurately, more efficiently, or more easily, but not more accurately.</s>"
QuaRel_V1_B4_0465,"Question: Suppose your neighbor John is playing music and your friend Nikos at the end of the street is also playing music. Who's music will appear to be louder? (A) John (B) Nikos
","The answer is A because the question indicates that John is playing music and Nikos is playing music, suggesting that John will appear to be louder.</s>"
QuaRel_V1_B5_0767,"Question: Will a person that is at the gym and exercising sweat _____ than a person that is sitting on a couch (A) more (B) less
","The answer is B because the question states that a person that is at the gym and exercising sweat less than a person that is sitting on a couch, indicating that the person that is sweating less than the person that is sitting on a couch.</s>"
QuaRel_V1_B5_0645,"Question: It's turkey hunting season and Jim is on his front porch. He hears a gun shot off the the west. Then he hears another one off to the north. The one to the north was easier to hear than the one to the west. Which hunter is closer to Jim's house? (A) the one to the west (B) the one to the north
","The answer is B because the question states that the one to the north was easier to hear than the one to the west, indicating that the one to the north is closer to Jim's house.</s>"
QuaRel_V1_Fr_1478,"Question: Connie's toy soldier slides a lot slower over the hallway floor then over the bedroom floor. She figures this makes the _____ much rougher (A) bedroom floor (B) hallway floor
","The answer is B because the question indicates that Connie's toy soldier slides a lot slower over the hallway floor than over the bedroom floor, suggesting that the hallway floor is much rougher than the bedroom floor.</s>"
QuaRel_V1_B5_0839,"Question: In the story about the tortoise and the hare, the tortoise ends up winning the race. In real life, if a hare and a tortoise were to race, the hare would win because (A) it is faster (B) it is slower.
","The answer is A because the question indicates that the tortoise ends up winning the race, suggesting that the tortoise is faster than the hare.</s>"
QuaRel_V1_B5_0976,"Question: Ferrari's are lightweight super cars. If a Ferrari was to race a Bulldozer which vehicle would accelerate slower? (A) Bulldozer (B) Ferrari
","The answer is B because the question states that Ferrari's are lightweight super cars, suggesting that the Ferrari would accelerate slower if it was to race a Bulldozer. </s>"
QuaRel_V1_Fr_1426,"Question: A watermelon rolling in a field has low resistance, while a watermelon rolling in a trailer has high resistance. This means that the _____ is more smooth (A) field (B) trailer
","The answer is A because the question indicates that the watermelon rolling in a field has low resistance, suggesting that the field is more smooth than the trailer, suggesting that the field is more smooth than the trailer.</s>"
QuaRel_V1_B5_0766,"Question: Ellie exercises on her treadmill each day. One day she sets the treadmill up to be flat and runs on it for a set amount of time. The next day she sets the treadmill to incline so that she is running uphill which causes more exertion in the same amount of time. Which treadmill setup will cause Ellie to drip more perspiration onto the treadmill? (A) the flat treadmill (B) the inclined treadmill
","The answer is A because the question states that Ellie exercises on her treadmill each day and that the next day she sets the treadmill to incline so that she is running uphill which causes more exertion in the same amount of time compared to the flat treadmill. Therefore, the flat treadmill will cause Ellie to drip more perspiration onto the treadmill.</s>"
QuaRel_V1_Fr_0039,"Question: I tried a fine, smoother emery board that filed my nail more slowly and gently while rough one did it more quickly with more damage. This is because the rougher board caused _____friction. (A) more (B) less
","The answer is B because the question states that the fine, smoother emery board filed my nail more slowly and gently while rough one did it more quickly with more damage, indicating that the rougher board caused less friction.</s>"
QuaRel_V1_Fr_1543,"Question: A slice of bread can slide a greater distance across a serving plate then across a floor. Which surface provides more friction to the slice of bread? (A) serving plate (B) floor
","The answer is B because the question indicates that the slice of bread can slide a greater distance across the serving plate than the floor, suggesting that the floor provides more friction to the slice of bread.</s>"
QuaRel_V1_Fr_1358,"Question: A hockey puck slides a lot longer on a frozen lake then on a slushy lake. This means the surface of the _____ is smoother (A) frozen lake (B) slushy lake
","The answer is A because the question states that the hockey puck slides a lot longer on a frozen lake than on a slushy lake, indicating that the surface of the frozen lake is smoother than the slushy lake.</s>"
QuaRel_V1_Fr_1531,"Question: A spring rolling along a bed experiences very low friction, while one rolling along the floor experiences high friction. Which surface is less rough? (A) floor (B) bed
","The answer is B because the question indicates that the spring rolling along the bed experiences very low friction, suggesting that the bed is less rough compared to the floor.</s>"
QuaRel_V1_Fr_0073,"Question: Emily ran her hand through her hair, and then over the skin on her arm. She noticed that her skin felt smoother, which means that the one with less friction is her (A) hair (B) skin.
","nanotechnology is a branch of science that deals with the manipulation of matter and energy, and the question states that Emily noticed that her skin felt smoother, suggesting that the one with less friction is her hair. </s>"
QuaRel_V1_Fr_1024,"Question: A sleigh creates less heat moving over snow compared to ice. This means that the _____ is less rough (A) snow (B) ice
","The answer is A because the question states that a sleigh creates less heat moving over snow compared to ice, suggesting that the snow is less rough than the ice.</s>"
QuaRel_V1_Fr_1215,"Question: A knob rolled across a wooden table travels at a lower rate of speed then one rolled across a metal table. Which surface provides more friction to the knob? (A) wooden table (B) metal table
","The answer is B because the question indicates that the knob rolled across the wooden table travels at a lower rate of speed than the one rolled across the metal table, suggesting that the metal table provides more friction to the knob.</s>"
QuaRel_V1_B4_0055,"Question: The village people are on their way to the castle to get Count Dracula for his crimes. The Count can see one group of torches to the south that appear bright and another group of torches to the southeast that appear a lot less bright. Which group of villagers is closer? (A) the group from the southeast (B) the group from the south
","The answer is B because the question states that the Count can see one group of torches to the south that appear bright and another group of torches to the southeast that appear a lot less bright, indicating that the group from the south is closer than the group from the northeast.</s>"
QuaRel_V1_B5_1385,"Question: Two bunnies, a white one and a black one, are hopping along together. The black bunny goes further than the white one. Which bunny is faster? (A) white bunny (B) black bunny
","The answer is B because the question indicates that the black bunny goes further than the white bunny, suggesting that the black bunny is faster than the white bunny.</s>"
QuaRel_V1_B5_0921,"Question: When Bill was driving last night he noticed that the street lights that were close to him appeared _____ than the ones that were in the distance (A) brighter (B) dimmer
","The answer is A because the question states that the street lights that were close to him appeared brighter than the ones that were in the distance, indicating that the street lights that were brighter than the ones that were in the distance.</s>"
QuaRel_V1_B5_1014,"Question: A surfboard isn't as flexible as cardboard. Which item will break easier when bent? (A) surfboard (B) cardboard
","The answer is A because the question states that a surfboard isn't as flexible as cardboard, indicating that a surfboard will break easier when bent.</s>"
QuaRel_V1_Fr_1021,"Question: Peter's surfboard drifted more slowly over waves than over calm water. He also noticed that the surfboard stayed cooler when in (A) wave (B) calm water
","The answer is A because the question states that Peter's surfboard drifted more slowly over waves than over calm water, indicating that the surfboard stayed cooler when in wave. </s>"
QuaRel_V1_Fr_0394,"Question: Carlos is rolling his baseball around on different surfaces. When Carlos rolls his baseball on a grass field, the ball rolls easily. When he tries rolling the ball on the rocky parking lot, the ball doesn't roll very far. The rocky parking lot had _____ than the grass field. (A) more resistance (B) less resistance
","The answer is A because the question indicates that the ball rolls easily on the grass field, suggesting that the grass field has more resistance than the rocky parking lot.</s>"
QuaRel_V1_B5_1368,"Question: Bill and Dan were both at the track running. Leaving together you can see that Dan is very sweaty while Bill hardly broke a sweat. Dan must have (A) worked out hard (B) worked out lightly
","The answer is A because the question indicates that Dan is very sweaty while Bill hardly broke a sweat, suggesting that Dan worked out hard.</s>"
QuaRel_V1_Fr_1498,"Question: The field at the park is smoother when it's wet compared to when it's weedy. Which field will make a soccer ball heat up more when rolled across it? (A) wet field (B) weedy field
","The answer is B because the question states that the field is smoother when it's wet compared to when it's weedy, indicating that the weedy field will make a soccer ball heat up more when rolled across it.</s>"
QuaRel_V1_Fr_1017,"Question: Sam's dog sled can move a greater distance over flat ground than over a trail. Sam has decided that his dog sled will get hotter travelling over a (A) trail (B) flat ground
","The answer is A because the question indicates that Sam's dog sled can move a greater distance over flat ground than over a trail, suggesting that the dog sled will get hotter travelling over a trail.</s>"
QuaRel_V1_B5_0858,"Question: When Bob was at the airport the jets were very loud, but when he saw them overhead he couldn't hear them because they were (A) closer (B) farther away
","The answer is A because the question indicates that the jets were loud when Bob was at the airport, but not when he saw them overhead, indicating that the jets were farther away when Bob was on the ground.</s>"
QuaRel_V1_Fr_0071,"Question: Gina rolls a cherry on one plate covered in water and another plate covered in honey. The cherry moves slower on the honey plate. The cherry generates less heat on the (A) water plate (B) honey plate
","The answer is B because the question indicates that the cherry moves slower on the honey plate, suggesting that the cherry generates less heat on the honey plate.</s>"
QuaRel_V1_Fr_0534,"Question: Jerry rolls a green rock down the sidewalk and it rolls fast and far. Then Jerry rolls the same green rock on the lawn and the rock barely moves. The _____ had more resistance. (A) lawn (B) sidewalk
","The answer is B because the question indicates that the green rock rolls fast and far on the sidewalk, suggesting that the sidewalk had more resistance than the lawn.</s>"
QuaRel_V1_Fr_0861,"Question: Jay was visiting his friend in a hospital. They went around the hospital to get some fresh air. Jay pushed his friend down a hall with a tiled floor and into the lobby that had a carpeted floor. Jay wasn't able to push his friend as fast in the lobby over the carpet. That's because the _____ has more friction. (A) tile floor (B) carpet
","The answer is B because the question states that Jay was not able to push his friend as fast in the lobby over the carpeted floor, indicating that the carpet has more friction than the tile floor.</s>"
QuaRel_V1_B5_0330,"Question: Two trucks are pulling onto the highway. The green truck has no load to pull, but the blue truck is towing a large load of products. The truck that can speed up fastest is the (A) green truck (B) blue truck
","The answer is A because the question states that the green truck has no load to pull, suggesting that it will be slower than the blue truck towing a large load of products. Therefore, the green truck can speed up fastest by pulling onto the highway.</s>"
QuaRel_V1_B5_1241,"Question: Jim and Bob are running on the track.  Jim has a hurt knee and can't run as fast.  After a half hour, who has run further? (A) Jim (B) Bob
","The answer is B because the question states that Jim has a hurt knee and can't run as fast as he could, indicating that Bob has run further than Jim.</s>"
QuaRel_V1_Fr_1445,"Question: Mary slid some butter across a frying pan and also across her fridge. She noticed the butter slid slower in the fridge then across the frying pan. This means more heat was being generated when she slid the butter across (A) frying pan (B) fridge
","The answer is A because the question states that the butter slid slower in the fridge than across the frying pan, indicating that more heat was being generated when she slid the butter across the frying pan.</s>"
QuaRel_V1_B5_0361,"Question: Mercury has a smaller mass then Mars. This means that (A) Mercury (B) Mars emits a greater gravitational field
","The answer is A because the question states that Mercury has a smaller mass than Mars, indicating that Mercury emits a greater gravitational field than Mars.</s>"
QuaRel_V1_Fr_1621,"Question: Mary's basketball rolls much faster on the indoor court then on the outdoor court. This means the basketball will heat up less on the (A) indoor court (B) outdoor court
","The answer is A because the question states that Mary's basketball rolls much faster on the indoor court than on the outdoor court, indicating that the indoor court will heat up less on the basketball.</s>"
QuaRel_V1_B5_0340,"Question: Jed was tired of listening to one of the drunks playing pool talk trash, so took one of the darts he'd been throwing at the target on the wall, and targeted the drunk instead.  The drunk yelped as it found its intended goal, and threw his pool stick at Jed, who was able to easily duck out of the way of it.  Why was it harder to dodge the pool stick over the dart? (A) the dart quickly moved too fast to avoid (B) the pool stick quickly moved too fast to avoid
","The answer is B because the question states that the drunk yelped as it found its intended goal, and threw its pool stick at Jed, who was able to easily duck out of the way of it.  This suggests that the pool stick was harder to dodge over the dart, as it quickly moved too fast to avoid.</s>"
QuaRel_V1_B5_0913,"Question: Sarah is calling for her dog, who is lost. When the dog is far away, it is difficult for the dog to hear Sarah. But when the dog is closer (A) the dog hears Sarah better (B) the dog cannot hear Sarah
","The answer is B because the question indicates that the dog is lost when Sarah is not in the room, suggesting that the dog hears Sarah better when it is closer.</s>"
QuaRel_V1_B3_0007,"Question: Connie is a lot stronger then Jerry. If they both threw a softball, which would throw it the greater distance? (A) Connie (B) Jerry
","The answer is A because the question indicates that Connie is a lot stronger than Jerry, suggesting that Connie would throw the softball the greater distance.</s>"
QuaRel_V1_B5_0404,"Question: Dean and Andy are taking buses to school, leaving from the same station. Dean's bus is going ten miles an hour for twenty minutes, Andy's bus is going ten miles an hour for forty minutes. The person whose school is further away is (A) Dean's (B) Andy's
","nanoseconds are a type of time unit that is equal to one tenth of a second. The person whose school is further away is Andy's bus, which is going ten miles an hour for forty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Andy's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further away is Dean's bus, which is going ten miles an hour for twenty minutes. The person whose school is further"
QuaRel_V1_B5_0308,"Question: Gary is walking down the street, when he notices a firetruck parked in front of a house with its sirens blaring. He decides to check it out and get closer to the firetruck. With Gary nearer the firetruck, it now appears that the firetruck is (A) quieter than before (B) louder than before
","The answer is A because the question indicates that the firetruck is louder than before, indicating that the firetruck is closer to Gary than before.</s>"
QuaRel_V1_Fr_1140,"Question: Bread is rougher then toast. This means that sliding bacon across _____ will cause it to experience more resistance (A) toast (B) bread
","The answer is B because the question states that bread is rougher than toast, suggesting that sliding bacon across bread will cause it to experience more resistance. </s>"
QuaRel_V1_B4_0007,"Question: Although it's much smaller than a star a flashlight seems much brighter because it is (A) closer (B) farther
","The answer is B because the question indicates that Ted is more physically fit and possesses greater physical strength than Roy, suggesting that Ted is more likely to throw the ball a further distance.</s>"
QuaRel_V1_B3_0173,"Question: Sarah is driving around in her car enjoying its fast acceleration when she notices the gas tank is almost empty. She fills it up and drives home. On the drive home, she notices that now that her car is heavier it accelerates (A) slower (B) faster.
","The answer is B because the question states that the gas tank is almost empty and then Sarah fills it up and drives home. This indicates that the gas tank accelerates faster than the road, which suggests that the road is heavier than the gas tank.</s>"
QuaRel_V1_Fr_1453,"Question: A pachinko ball that falls onto a parlor floor and rolls around doesn't get very hot at all, but one that falls onto a city street gets pretty hot. This means the _____ has less friction (A) parlor floor (B) city street
","The answer is B because the question indicates that the pachinko ball that falls onto a parlor floor and rolls around doesn't get very hot at all, suggesting that the city street has less friction.</s>"
