id,text,gold_rationale
QuaRel_V1_Fr_0011,"Question: William is ice skating and notices that his ice skates glides quicker on wet ice as opposed to freshly fallen snow. The reason for this is because there is more friction on the (A) wet ice (B) freshly fallen snow
"," The answer is B because wet ice is actually less frictional than freshly fallen snow, which is why William's ice skates glide more quickly on wet ice. Freshly fallen snow is fluffier and has more surface area, creating more friction compared to the smooth and dense surface of wet ice."
QuaRel_V1_B3_0099,"Question: Two boats set sail from the same port and experience similar speeds on their journey. The first stops its trip in London, while the second continued onward to Norway. Which of the two has covered more distance by the end of their respective journies? (A) The boat to London (B) the boat to Norway
"," The answer is B because the second boat travels to Norway, covering a greater distance than the first boat, which stops in London. Despite both boats having similar speeds, the total distance covered by each boat is different, with the boat traveling to Norway covering a greater distance."
QuaRel_V1_B5_1166,"Question: The mass of Mars is less than the mass of Neptune. If a brick is dropped from 1 mile up on each planet, where will it fall the fastest? (A) Mars (B) Neptune
"," The answer is B, Neptune. The gravitational force on an object is determined by the mass of the planet and the distance from the center of the planet. Although Mars has less mass than Neptune, the gravitational force on the brick on Neptune would still be greater due to Neptune's larger size. This results in the brick falling faster on Neptune than on Mars."
QuaRel_V1_Fr_0638,"Question: Jose pushed his burrito cart on the bumpy sidewalk and went slow, while much faster on the street because it had (A) more resistance (B) less resistance
"," The answer is B, as the burrito cart moves faster on the street, indicating that it encounters less resistance on the street compared to the bumpy sidewalk."
QuaRel_V1_Fr_1552,"Question: A zebra is forced to run at a slow pace in a zoo, but can run at a fast pace in a field. Which surface has less resistance? (A) field (B) zoo
"," The answer is A because the question states that a zebra can run at a faster pace in a field as compared to a zoo, indicating that the field has less resistance compared to the zoo surface."
QuaRel_V1_B4_0449,"Question: Mars has a greater mass than the moon. Which object will attract fewer objects to it? (A) Moon (B) Mars
"," The answer is A. The gravitational force exerted by an object is directly proportional to its mass. Therefore, Mars, having a greater mass, will attract more objects to it compared to the moon, which has less mass and will attract fewer objects."
QuaRel_V1_B3_0039,"Question: Mike is a concert listening to a performance. The orchestra is arrayed in front of him, with the bongos nearby and the snare in the back. Which drum will sound louder to him? (A) snare (B) bongo
"," The answer is A, the snare. The question states that the bongos are nearby and the snare is in the back, which suggests that Mike is closer to the bongos and further away from the snare. However, the question asks which drum will sound louder to him, not which drum is closer to him. Sound decreases as you move further away from the source, so the snare will sound louder to Mike because he is closer to it, even though it is farther away in distance."
QuaRel_V1_B5_0192,"Question: The Sun is closer to the Earth then the nearest star. Which object looks bigger to someone standing on the Earth looking up? (A) Sun (B) Star
"," The answer is A because the Sun is much closer to the Earth than the nearest star, making it appear larger in size when viewed from Earth. The nearest star, Proxima Centauri, is about 4.24 light-years away from Earth, while the Sun is only about 93 million miles away. This vast difference in distance makes the Sun appear much larger in the sky than any other star."
QuaRel_V1_B3_0038,"Question: Allie throws a ball to her friend, the ball seems to float longer than typically. This is likely which type of ball? (A) Baseball (B) Tennis Ball
"," The answer is neither A nor B. The ball that seems to float longer than typically is most likely a (C) baseball with a lighter, hollow core or (D) a beach ball, which has a much lower density than a baseball or tennis ball. These types of balls are designed to float in water for extended periods, so they would also be likely to appear to ""float"" in the air."
QuaRel_V1_Fr_0561,"Question: Sarah rolls a basketball over a wood floor and watches it roll fifteen feet. She rolls the basketball over the carpeting and the ball only rolls four feet. The wood floor has (A) more friction (B) less friction.
"," The answer is B, less friction. The ball rolls a shorter distance on the carpeting because there is more friction between the ball and the carpet, which slows it down. In contrast, there is less friction between the ball and the wood floor, allowing the ball to roll a greater distance."
QuaRel_V1_Fr_0964,"Question: Cecilia takes her moped into town. First she drives down her gravel street slowly, then she takes a paved road, where she drives quickly. Because it has more friction, driving on the gravel street causes her moped to (A) heat up (B) stay cool.
"," The answer is A. Driving on the gravel street causes Cecilia's moped to heat up. The question states that the gravel street has more friction compared to the paved road. Friction between the tires and the road surface can generate heat, which could cause the moped's engine to warm up or even overheat, especially if Cecilia is driving slowly and giving the engine less opportunity to cool down."
QuaRel_V1_Fr_0210,"Question: Jenny dropped a spool of thread and watched it roll rather quickly across the slick hardwood floor. She picked up the spool, then dropped it on the the textured rubber mat in the kitchen, which was rather rougher than the wood floor. The spool moved noticeably slower. Which of the surfaces had the greatest amount of friction? (A) hardwood floor (B) textured rubber mat
"," The answer is B, the textured rubber mat. The question states that the spool moved more slowly on the textured rubber mat compared to the hardwood floor, which indicates that the textured rubber mat has a greater amount of friction compared to the hardwood floor."
QuaRel_V1_B5_0860,"Question: If a person riding a skateboard and a person riding skates both travel at 5 mph, but the skateboard rider stop first, which has travelled the lesser distance? (A) skateboard (B) skates
"," The answer is A, the skateboard rider. The question states that the skateboard rider stops first, which means they traveled a shorter distance than the person on skates, who has not yet stopped."
QuaRel_V1_Fr_0354,"Question: Tony drives his car down a dirt road and his car gets very warm. Tony drives the same car down a paved road and the car stays cool. The car stays cool on the paved road because it has (A) more friction (B) less friction.
"," The answer is B because the question states that the car stays cool on the paved road, indicating that there is less friction on the paved road compared to the dirt road. When a car moves on a surface with less friction, it experiences less resistance and therefore generates less heat, causing the car to stay cool."
QuaRel_V1_Fr_1525,"Question: A skittle rolls at a lesser rate of speed in a bag compared to a box. Which surface will make the skittle heat up less when rolling around? (A) bag (B) box
"," The answer is A, a bag. The rate of speed at which the skittle rolls in the bag and the box does not affect the surface's ability to insulate or conduct heat. However, assuming that the bag is made of a material that has lower thermal conductivity than the box, the skittle will heat up less in the bag when rolling around. Bags are typically made of materials with lower thermal conductivity, such as cloth or plastic, compared to boxes which are often made of materials with higher thermal conductivity, such as metal or glass."
QuaRel_V1_B4_0043,"Question: Ben wants to put up a poster in the school hall and he wants it to be resistant to tearing. What should he make the poster on? (A) construction paper (B) cardboard
"," The answer is B, cardboard. This is because cardboard is generally more rigid and durable than construction paper, making it more resistant to tearing."
QuaRel_V1_B5_1155,"Question: A tree is thicker then a cactus. This means the _____ is stronger (A) tree (B) cactus
"," The answer is A because the question states that the tree is thicker than a cactus, which suggests that the tree has a greater volume and is therefore likely to be stronger than the cactus."
QuaRel_V1_Fr_0615,"Question: A little boy rolls a rubber wagon tire faster over an asphalt road than his grassy front lawn. This is because the asphalt road has (A) more resistance (B) less resistance.
"," The answer is B, less resistance. The question states that the little boy rolls the wagon tire faster over the asphalt road than the grassy front lawn, indicating that the asphalt road has less resistance compared to the grassy front lawn."
QuaRel_V1_B5_0362,"Question: The sun has much more mass than the earth so it has (A) weaker gravity (B) stronger gravity
"," The answer is B because the mass of an object is directly proportional to its gravitational force. Therefore, the sun with its much greater mass would have a stronger gravitational pull compared to the Earth."
QuaRel_V1_B5_0146,"Question: Henry is playing with his younger brother.  Henry is bigger and stronger and he can throw the ball (A) farther (B) not as far.
"," The answer is A. Since Henry is bigger and stronger, it is likely that he can throw the ball farther than his younger brother."
QuaRel_V1_Fr_0843,"Question: Susan was driving her car on a snowy road when it started to slide, she applied her brakes. The car slid until it reached the dry pavement where it came to a stop. The car stopped because the dry pavement had (A) more friction or (B) less friction.
"," The answer is A because the car stopped once it reached the dry pavement, which suggests that the dry pavement had more friction compared to the snowy road, allowing the car to come to a stop."
QuaRel_V1_Fr_1179,"Question: Mary can slide a tortilla onto a table speedier then she can slide it onto the grill. This means the _____ makes the tortilla heat up more (A) grill (B) table
"," The answer is A because the question states that Mary can slide a tortilla onto the table speedier than she can slide it onto the grill, indicating that the grill is the surface that makes the tortilla heat up more."
QuaRel_V1_B4_0111,"Question: The Flash is the fastest superhero in the universe. Him and Wolverine decide to race from one side of the earth to the other. Who wins this race? (A) The Flash (B) Wolverine
"," The answer is A. The Flash is described as the fastest superhero in the universe, so it is reasonable to assume that he would win a race around the earth against Wolverine."
QuaRel_V1_B4_0465,"Question: Suppose your neighbor John is playing music and your friend Nikos at the end of the street is also playing music. Who's music will appear to be louder? (A) John (B) Nikos
"," The answer is A, John's music will appear to be louder. This is because you are closer to John's music, making it sound louder to you than Nikos's music, even if they are playing music at the same volume."
QuaRel_V1_B5_0767,"Question: Will a person that is at the gym and exercising sweat _____ than a person that is sitting on a couch (A) more (B) less
"," The answer is A. A person who is exercising at the gym is likely to sweat more than a person who is sitting on a couch, because physical activity increases body temperature and causes sweating as a way to cool down."
QuaRel_V1_B5_0645,"Question: It's turkey hunting season and Jim is on his front porch. He hears a gun shot off the the west. Then he hears another one off to the north. The one to the north was easier to hear than the one to the west. Which hunter is closer to Jim's house? (A) the one to the west (B) the one to the north
"," The answer is B because the question states that the gun shot from the north was easier to hear than the one from the west, indicating that the hunter to the north is closer to Jim's house, as sound travels farther with greater distance."
QuaRel_V1_Fr_1478,"Question: Connie's toy soldier slides a lot slower over the hallway floor then over the bedroom floor. She figures this makes the _____ much rougher (A) bedroom floor (B) hallway floor
"," The answer is B, the hallway floor. The question states that Connie's toy soldier slides more slowly over the hallway floor than over the bedroom floor, which suggests that the hallway floor is rougher than the bedroom floor."
QuaRel_V1_B5_0839,"Question: In the story about the tortoise and the hare, the tortoise ends up winning the race. In real life, if a hare and a tortoise were to race, the hare would win because (A) it is faster (B) it is slower.
"," The answer is A because in real life, a hare is faster than a tortoise, and even though in the fable the tortoise won, in reality, the hare would be expected to win the race due to its faster speed."
QuaRel_V1_B5_0976,"Question: Ferrari's are lightweight super cars. If a Ferrari was to race a Bulldozer which vehicle would accelerate slower? (A) Bulldozer (B) Ferrari
"," The answer is B. Ferraris are known for their high acceleration and powerful engines. On the other hand, bulldozers are heavy machinery designed for construction purposes, not for speed or acceleration. Therefore, a Ferrari would accelerate faster than a bulldozer."
QuaRel_V1_Fr_1426,"Question: A watermelon rolling in a field has low resistance, while a watermelon rolling in a trailer has high resistance. This means that the _____ is more smooth (A) field (B) trailer
"," The answer is A because the question states that the watermelon has low resistance when rolling in the field, indicating that the field has a smoother surface compared to the trailer."
QuaRel_V1_B5_0766,"Question: Ellie exercises on her treadmill each day. One day she sets the treadmill up to be flat and runs on it for a set amount of time. The next day she sets the treadmill to incline so that she is running uphill which causes more exertion in the same amount of time. Which treadmill setup will cause Ellie to drip more perspiration onto the treadmill? (A) the flat treadmill (B) the inclined treadmill
"," The answer is B, the inclined treadmill. Running uphill requires more effort and exertion compared to running on a flat surface, causing the body to work harder and produce more sweat. Therefore, Ellie is likely to drip more perspiration onto the treadmill when it is set to incline."
QuaRel_V1_Fr_0039,"Question: I tried a fine, smoother emery board that filed my nail more slowly and gently while rough one did it more quickly with more damage. This is because the rougher board caused _____friction. (A) more (B) less
"," The answer is A, more friction. The question states that the rough emery board caused more friction, which is consistent with the observation that it filed the nail more quickly and with more damage. A smoother surface, such as the fine emery board, would cause less friction and file the nail more slowly and gently."
QuaRel_V1_Fr_1543,"Question: A slice of bread can slide a greater distance across a serving plate then across a floor. Which surface provides more friction to the slice of bread? (A) serving plate (B) floor
"," The answer is B, the floor. The question states that the slice of bread can slide a greater distance across the serving plate than the floor, which means that the floor provides more friction than the serving plate, causing the slice of bread to slide a shorter distance."
QuaRel_V1_Fr_1358,"Question: A hockey puck slides a lot longer on a frozen lake then on a slushy lake. This means the surface of the _____ is smoother (A) frozen lake (B) slushy lake
"," The answer is A because the question states that the hockey puck slides a lot longer on a frozen lake than on a slushy lake, indicating that the surface of the frozen lake has less friction and is therefore smoother compared to the surface of the slushy lake."
QuaRel_V1_Fr_1531,"Question: A spring rolling along a bed experiences very low friction, while one rolling along the floor experiences high friction. Which surface is less rough? (A) floor (B) bed
"," The answer is B, the bed. The question states that the spring experiences very low friction on the bed and high friction on the floor, which implies that the bed is the less rough surface, as friction is generally lower on smoother surfaces."
QuaRel_V1_Fr_0073,"Question: Emily ran her hand through her hair, and then over the skin on her arm. She noticed that her skin felt smoother, which means that the one with less friction is her (A) hair (B) skin.
"," The answer is B because Emily's skin felt smoother when she ran her hand over it, indicating that her skin has less friction compared to her hair."
QuaRel_V1_Fr_1024,"Question: A sleigh creates less heat moving over snow compared to ice. This means that the _____ is less rough (A) snow (B) ice
"," The answer is A because the question states that a sleigh creates less heat moving over snow compared to ice, indicating that the snow surface is less rough compared to the ice surface."
QuaRel_V1_Fr_1215,"Question: A knob rolled across a wooden table travels at a lower rate of speed then one rolled across a metal table. Which surface provides more friction to the knob? (A) wooden table (B) metal table
"," The answer is A, the wooden table. A lower rate of speed indicates that there is more friction between the knob and the surface it is rolling on. Since the knob is traveling more slowly on the wooden table, it is likely that the wooden table has a higher coefficient of friction compared to the metal table."
QuaRel_V1_B4_0055,"Question: The village people are on their way to the castle to get Count Dracula for his crimes. The Count can see one group of torches to the south that appear bright and another group of torches to the southeast that appear a lot less bright. Which group of villagers is closer? (A) the group from the southeast (B) the group from the south
"," The answer is A, the group from the southeast. The reason is that the torches of this group appear less bright, which suggests that they are farther away from Count Dracula's castle, while the torches of the group from the south appear brighter, indicating that they are closer to the castle."
QuaRel_V1_B5_1385,"Question: Two bunnies, a white one and a black one, are hopping along together. The black bunny goes further than the white one. Which bunny is faster? (A) white bunny (B) black bunny
"," The answer is B, the black bunny. The question states that the black bunny goes further than the white one, which suggests that the black bunny is able to cover a greater distance in the same amount of time, indicating that the black bunny is faster than the white one."
QuaRel_V1_B5_0921,"Question: When Bill was driving last night he noticed that the street lights that were close to him appeared _____ than the ones that were in the distance (A) brighter (B) dimmer
"," The answer is B. Street lights that are farther away from an observer appear dimmer because the intensity of light decreases as the distance from the source increases. This is known as the inverse square law of light, which states that the illuminance of a surface is inversely proportional to the square of the distance from the light source. Therefore, the lights that were closer to Bill appeared brighter than the ones that were in the distance."
QuaRel_V1_B5_1014,"Question: A surfboard isn't as flexible as cardboard. Which item will break easier when bent? (A) surfboard (B) cardboard
"," The answer is A, a surfboard. The question states that a surfboard is not as flexible as cardboard, which suggests that the surfboard is less flexible and therefore more likely to break when bent compared to the cardboard."
QuaRel_V1_Fr_1021,"Question: Peter's surfboard drifted more slowly over waves than over calm water. He also noticed that the surfboard stayed cooler when in (A) wave (B) calm water
"," The answer is B because the question states that the surfboard drifted more slowly over waves than over calm water, indicating that the surfboard moves more slowly in wave conditions. Additionally, the surfboard stayed cooler when in calm water, which further supports the idea that calm water is a less energy-intensive environment for the surfboard to move through."
QuaRel_V1_Fr_0394,"Question: Carlos is rolling his baseball around on different surfaces. When Carlos rolls his baseball on a grass field, the ball rolls easily. When he tries rolling the ball on the rocky parking lot, the ball doesn't roll very far. The rocky parking lot had _____ than the grass field. (A) more resistance (B) less resistance
"," The answer is A, more resistance. When Carlos rolls the ball on the rocky parking lot, it doesn't roll very far, indicating that there is more resistance on the rocky parking lot compared to the grass field."
QuaRel_V1_B5_1368,"Question: Bill and Dan were both at the track running. Leaving together you can see that Dan is very sweaty while Bill hardly broke a sweat. Dan must have (A) worked out hard (B) worked out lightly
"," The answer is A, Dan must have worked out hard. The fact that Dan is very sweaty indicates that he exerted himself physically, which is consistent with working out hard."
QuaRel_V1_Fr_1498,"Question: The field at the park is smoother when it's wet compared to when it's weedy. Which field will make a soccer ball heat up more when rolled across it? (A) wet field (B) weedy field
"," The answer is A, the wet field. A wet field will make the soccer ball heat up more when rolled across it because the water on the surface of the field will reduce the amount of energy lost to friction, allowing more energy to be transferred to the ball, causing it to heat up more. While a weedy field may have more resistance than a dry field, the water on a wet field provides a smoother surface than a weedy field, resulting in less energy lost to friction and more heat generated on the ball."
QuaRel_V1_Fr_1017,"Question: Sam's dog sled can move a greater distance over flat ground than over a trail. Sam has decided that his dog sled will get hotter travelling over a (A) trail (B) flat ground
"," The answer is A because the question states that the dog sled can move a greater distance over flat ground than over a trail, indicating that there may be some obstacles or resistance on the trail that cause the dog sled to heat up more when traveling over it. This resistance could be due to the trail having more hills, turns, or other obstacles that would cause the dog sled to work harder and generate more heat."
QuaRel_V1_B5_0858,"Question: When Bob was at the airport the jets were very loud, but when he saw them overhead he couldn't hear them because they were (A) closer (B) farther away
"," The answer is B because the question states that the jets were very loud at the airport, but when Bob saw them overhead he couldn't hear them. This suggests that the jets were farther away from him when he saw them overhead, and the sound of the jets became softer as they moved away."
QuaRel_V1_Fr_0071,"Question: Gina rolls a cherry on one plate covered in water and another plate covered in honey. The cherry moves slower on the honey plate. The cherry generates less heat on the (A) water plate (B) honey plate
"," The answer is A because the cherry moves slower on the honey plate, which suggests that the cherry is experiencing more resistance or friction on the honey plate. Since friction generates heat, there would be less heat generated on the water plate where the cherry is moving more smoothly."
QuaRel_V1_Fr_0534,"Question: Jerry rolls a green rock down the sidewalk and it rolls fast and far. Then Jerry rolls the same green rock on the lawn and the rock barely moves. The _____ had more resistance. (A) lawn (B) sidewalk
"," The answer is A because the question states that the rock rolls fast and far on the sidewalk but barely moves on the lawn, indicating that the lawn has more resistance compared to the sidewalk."
QuaRel_V1_Fr_0861,"Question: Jay was visiting his friend in a hospital. They went around the hospital to get some fresh air. Jay pushed his friend down a hall with a tiled floor and into the lobby that had a carpeted floor. Jay wasn't able to push his friend as fast in the lobby over the carpet. That's because the _____ has more friction. (A) tile floor (B) carpet
"," The answer is B, the carpet has more friction. This is because the question states that Jay wasn't able to push his friend as fast in the lobby with the carpeted floor, which suggests that the carpet has more friction than the tile floor. This is due to the fact that carpets generally have more surface area and can grip shoes better, creating more friction and slowing down movement."
QuaRel_V1_B5_0330,"Question: Two trucks are pulling onto the highway. The green truck has no load to pull, but the blue truck is towing a large load of products. The truck that can speed up fastest is the (A) green truck (B) blue truck
"," The answer is A, the green truck. Since the green truck has no load to pull, it will be able to accelerate faster than the blue truck, which is towing a large load of products and therefore will experience more resistance and take longer to reach highway speed."
QuaRel_V1_B5_1241,"Question: Jim and Bob are running on the track.  Jim has a hurt knee and can't run as fast.  After a half hour, who has run further? (A) Jim (B) Bob
"," The answer is B because the question states that Jim has a hurt knee and can't run as fast, indicating that Bob, who does not have a hurt knee, is able to run faster and therefore has run further in the same amount of time."
QuaRel_V1_Fr_1445,"Question: Mary slid some butter across a frying pan and also across her fridge. She noticed the butter slid slower in the fridge then across the frying pan. This means more heat was being generated when she slid the butter across (A) frying pan (B) fridge
"," The answer is A, the frying pan. The question states that the butter slid slower in the fridge than across the frying pan, which suggests that there is more friction between the butter and the surface of the fridge. Since friction generates heat, it is likely that more heat was being generated when the butter was slid across the frying pan."
QuaRel_V1_B5_0361,"Question: Mercury has a smaller mass then Mars. This means that (A) Mercury (B) Mars emits a greater gravitational field
"," The answer is B. Mercury has a smaller mass than Mars, which means its gravitational pull is weaker than Mars'. Therefore, Mars emits a greater gravitational field. This is because the gravitational field of an object is directly proportional to its mass."
QuaRel_V1_Fr_1621,"Question: Mary's basketball rolls much faster on the indoor court then on the outdoor court. This means the basketball will heat up less on the (A) indoor court (B) outdoor court
"," The answer is A. A basketball will heat up less on the indoor court because the question states that the basketball rolls much faster on the indoor court than on the outdoor court, indicating that the indoor court has a smoother and harder surface that creates less friction, resulting in less heat generated compared to the outdoor court."
QuaRel_V1_B5_0340,"Question: Jed was tired of listening to one of the drunks playing pool talk trash, so took one of the darts he'd been throwing at the target on the wall, and targeted the drunk instead.  The drunk yelped as it found its intended goal, and threw his pool stick at Jed, who was able to easily duck out of the way of it.  Why was it harder to dodge the pool stick over the dart? (A) the dart quickly moved too fast to avoid (B) the pool stick quickly moved too fast to avoid
"," The answer is A. The question states that Jed was able to easily duck out of the way of the pool stick, indicating that it did not move too fast for him to avoid. However, the question also states that the drunk yelped as the dart found its intended goal, suggesting that the dart hit its target quickly and unexpectedly, making it harder for the drunk to avoid."
QuaRel_V1_B5_0913,"Question: Sarah is calling for her dog, who is lost. When the dog is far away, it is difficult for the dog to hear Sarah. But when the dog is closer (A) the dog hears Sarah better (B) the dog cannot hear Sarah
"," The answer is A because when the dog is closer to Sarah, it will be easier for the dog to hear her calls, as the sound of Sarah's voice will be stronger and more distinct. When the dog is far away, the sound of Sarah's voice will be weaker and more difficult to distinguish from other background noises, making it harder for the dog to hear her."
QuaRel_V1_B3_0007,"Question: Connie is a lot stronger then Jerry. If they both threw a softball, which would throw it the greater distance? (A) Connie (B) Jerry
"," The answer is A, Connie. The question states that Connie is a lot stronger than Jerry, so it is reasonable to assume that Connie would be able to throw the softball a greater distance than Jerry."
QuaRel_V1_B5_0404,"Question: Dean and Andy are taking buses to school, leaving from the same station. Dean's bus is going ten miles an hour for twenty minutes, Andy's bus is going ten miles an hour for forty minutes. The person whose school is further away is (A) Dean's (B) Andy's
"," The answer is B, Andy's. Both buses are traveling at the same speed (10 mph), but Andy's bus is traveling for twice as long as Dean's bus (20 minutes vs. 40 minutes). Therefore, Andy's bus covers a greater distance, which suggests that Andy's school is further away."
QuaRel_V1_B5_0308,"Question: Gary is walking down the street, when he notices a firetruck parked in front of a house with its sirens blaring. He decides to check it out and get closer to the firetruck. With Gary nearer the firetruck, it now appears that the firetruck is (A) quieter than before (B) louder than before
"," The answer is B. As Gary gets closer to the firetruck, the sound of the sirens would likely become louder to him because sound intensity increases as the distance between the source and the observer decreases."
QuaRel_V1_Fr_1140,"Question: Bread is rougher then toast. This means that sliding bacon across _____ will cause it to experience more resistance (A) toast (B) bread
"," The answer is A, toast. The question states that bread is rougher than toast, which means that sliding bacon across toast will cause it to experience less resistance due to its smoother surface."
QuaRel_V1_B4_0007,"Question: Although it's much smaller than a star a flashlight seems much brighter because it is (A) closer (B) farther
"," The answer is A because a flashlight appears brighter than a star because it is closer to us, making its light more intense and visible. A star, although much larger and naturally brighter, is much farther away, reducing the intensity of its light as it reaches us."
